"","fips","year","month","unemp"
"1",1.0000000000003,1990,1,6.7
"2",1.0000000000003,1990,2,6.7
"3",1.0000000000003,1990,3,6.7
"4",1.0000000000003,1990,4,6.7
"5",1.0000000000003,1990,5,6.7
"6",1.0000000000003,1990,6,6.7
"7",1.0000000000003,1990,7,6.8
"8",1.0000000000003,1990,8,6.8
"9",1.0000000000003,1990,9,6.9
"10",1.0000000000003,1990,10,7
"11",1.0000000000003,1990,11,7.1
"12",1.0000000000003,1990,12,7.1
"13",1.0000000000003,1991,1,7.2
"14",1.0000000000003,1991,2,7.3
"15",1.0000000000003,1991,3,7.3
"16",1.0000000000003,1991,4,7.4
"17",1.0000000000003,1991,5,7.4
"18",1.0000000000003,1991,6,7.3
"19",1.0000000000003,1991,7,7.3
"20",1.0000000000003,1991,8,7.3
"21",1.0000000000003,1991,9,7.3
"22",1.0000000000003,1991,10,7.3
"23",1.0000000000003,1991,11,7.4
"24",1.0000000000003,1991,12,7.4
"25",1.0000000000003,1992,1,7.5
"26",1.0000000000003,1992,2,7.5
"27",1.0000000000003,1992,3,7.6
"28",1.0000000000003,1992,4,7.6
"29",1.0000000000003,1992,5,7.6
"30",1.0000000000003,1992,6,7.6
"31",1.0000000000003,1992,7,7.6
"32",1.0000000000003,1992,8,7.5
"33",1.0000000000003,1992,9,7.5
"34",1.0000000000003,1992,10,7.4
"35",1.0000000000003,1992,11,7.4
"36",1.0000000000003,1992,12,7.5
"37",1.0000000000003,1993,1,7.5
"38",1.0000000000003,1993,2,7.5
"39",1.0000000000003,1993,3,7.5
"40",1.0000000000003,1993,4,7.4
"41",1.0000000000003,1993,5,7.4
"42",1.0000000000003,1993,6,7.3
"43",1.0000000000003,1993,7,7.3
"44",1.0000000000003,1993,8,7.2
"45",1.0000000000003,1993,9,7.1
"46",1.0000000000003,1993,10,7
"47",1.0000000000003,1993,11,6.9
"48",1.0000000000003,1993,12,6.8
"49",1.0000000000003,1994,1,6.7
"50",1.0000000000003,1994,2,6.6
"51",1.0000000000003,1994,3,6.4
"52",1.0000000000003,1994,4,6.3
"53",1.0000000000003,1994,5,6.2
"54",1.0000000000003,1994,6,6.1
"55",1.0000000000003,1994,7,6
"56",1.0000000000003,1994,8,6
"57",1.0000000000003,1994,9,6
"58",1.0000000000003,1994,10,6
"59",1.0000000000003,1994,11,5.9
"60",1.0000000000003,1994,12,5.9
"61",1.0000000000003,1995,1,5.9
"62",1.0000000000003,1995,2,5.9
"63",1.0000000000003,1995,3,5.9
"64",1.0000000000003,1995,4,5.9
"65",1.0000000000003,1995,5,6
"66",1.0000000000003,1995,6,6
"67",1.0000000000003,1995,7,5.9
"68",1.0000000000003,1995,8,5.9
"69",1.0000000000003,1995,9,5.8
"70",1.0000000000003,1995,10,5.7
"71",1.0000000000003,1995,11,5.6
"72",1.0000000000003,1995,12,5.5
"73",1.0000000000003,1996,1,5.5
"74",1.0000000000003,1996,2,5.4
"75",1.0000000000003,1996,3,5.4
"76",1.0000000000003,1996,4,5.3
"77",1.0000000000003,1996,5,5.3
"78",1.0000000000003,1996,6,5.2
"79",1.0000000000003,1996,7,5.1
"80",1.0000000000003,1996,8,5
"81",1.0000000000003,1996,9,5
"82",1.0000000000003,1996,10,5.1
"83",1.0000000000003,1996,11,5.1
"84",1.0000000000003,1996,12,5.1
"85",1.0000000000003,1997,1,5.1
"86",1.0000000000003,1997,2,5.1
"87",1.0000000000003,1997,3,5.1
"88",1.0000000000003,1997,4,5.1
"89",1.0000000000003,1997,5,5
"90",1.0000000000003,1997,6,5
"91",1.0000000000003,1997,7,5
"92",1.0000000000003,1997,8,4.9
"93",1.0000000000003,1997,9,4.8
"94",1.0000000000003,1997,10,4.8
"95",1.0000000000003,1997,11,4.7
"96",1.0000000000003,1997,12,4.6
"97",1.0000000000003,1998,1,4.5
"98",1.0000000000003,1998,2,4.4
"99",1.0000000000003,1998,3,4.4
"100",1.0000000000003,1998,4,4.4
"101",1.0000000000003,1998,5,4.4
"102",1.0000000000003,1998,6,4.4
"103",1.0000000000003,1998,7,4.5
"104",1.0000000000003,1998,8,4.5
"105",1.0000000000003,1998,9,4.5
"106",1.0000000000003,1998,10,4.5
"107",1.0000000000003,1998,11,4.5
"108",1.0000000000003,1998,12,4.5
"109",1.0000000000003,1999,1,4.6
"110",1.0000000000003,1999,2,4.6
"111",1.0000000000003,1999,3,4.7
"112",1.0000000000003,1999,4,4.7
"113",1.0000000000003,1999,5,4.8
"114",1.0000000000003,1999,6,4.8
"115",1.0000000000003,1999,7,4.8
"116",1.0000000000003,1999,8,4.8
"117",1.0000000000003,1999,9,4.8
"118",1.0000000000003,1999,10,4.7
"119",1.0000000000003,1999,11,4.7
"120",1.0000000000003,1999,12,4.7
"121",1.0000000000003,2000,1,4.7
"122",1.0000000000003,2000,2,4.7
"123",1.0000000000003,2000,3,4.6
"124",1.0000000000003,2000,4,4.6
"125",1.0000000000003,2000,5,4.6
"126",1.0000000000003,2000,6,4.6
"127",1.0000000000003,2000,7,4.6
"128",1.0000000000003,2000,8,4.6
"129",1.0000000000003,2000,9,4.6
"130",1.0000000000003,2000,10,4.6
"131",1.0000000000003,2000,11,4.6
"132",1.0000000000003,2000,12,4.7
"133",2.0000000000003,1990,1,7.2
"134",2.0000000000003,1990,2,7.2
"135",2.0000000000003,1990,3,7.2
"136",2.0000000000003,1990,4,7.2
"137",2.0000000000003,1990,5,7.2
"138",2.0000000000003,1990,6,7.2
"139",2.0000000000003,1990,7,7.2
"140",2.0000000000003,1990,8,7.2
"141",2.0000000000003,1990,9,7.3
"142",2.0000000000003,1990,10,7.3
"143",2.0000000000003,1990,11,7.4
"144",2.0000000000003,1990,12,7.5
"145",2.0000000000003,1991,1,7.6
"146",2.0000000000003,1991,2,7.8
"147",2.0000000000003,1991,3,8
"148",2.0000000000003,1991,4,8.1
"149",2.0000000000003,1991,5,8.2
"150",2.0000000000003,1991,6,8.3
"151",2.0000000000003,1991,7,8.4
"152",2.0000000000003,1991,8,8.5
"153",2.0000000000003,1991,9,8.6
"154",2.0000000000003,1991,10,8.7
"155",2.0000000000003,1991,11,8.9
"156",2.0000000000003,1991,12,9
"157",2.0000000000003,1992,1,9.1
"158",2.0000000000003,1992,2,9.2
"159",2.0000000000003,1992,3,9.1
"160",2.0000000000003,1992,4,9.1
"161",2.0000000000003,1992,5,9.1
"162",2.0000000000003,1992,6,9
"163",2.0000000000003,1992,7,8.9
"164",2.0000000000003,1992,8,8.9
"165",2.0000000000003,1992,9,8.7
"166",2.0000000000003,1992,10,8.6
"167",2.0000000000003,1992,11,8.4
"168",2.0000000000003,1992,12,8.2
"169",2.0000000000003,1993,1,8
"170",2.0000000000003,1993,2,7.9
"171",2.0000000000003,1993,3,7.9
"172",2.0000000000003,1993,4,7.8
"173",2.0000000000003,1993,5,7.8
"174",2.0000000000003,1993,6,7.8
"175",2.0000000000003,1993,7,7.8
"176",2.0000000000003,1993,8,7.7
"177",2.0000000000003,1993,9,7.7
"178",2.0000000000003,1993,10,7.7
"179",2.0000000000003,1993,11,7.7
"180",2.0000000000003,1993,12,7.8
"181",2.0000000000003,1994,1,7.8
"182",2.0000000000003,1994,2,7.8
"183",2.0000000000003,1994,3,7.9
"184",2.0000000000003,1994,4,7.8
"185",2.0000000000003,1994,5,7.8
"186",2.0000000000003,1994,6,7.7
"187",2.0000000000003,1994,7,7.6
"188",2.0000000000003,1994,8,7.6
"189",2.0000000000003,1994,9,7.5
"190",2.0000000000003,1994,10,7.4
"191",2.0000000000003,1994,11,7.3
"192",2.0000000000003,1994,12,7.2
"193",2.0000000000003,1995,1,7.1
"194",2.0000000000003,1995,2,7.1
"195",2.0000000000003,1995,3,7.1
"196",2.0000000000003,1995,4,7.1
"197",2.0000000000003,1995,5,7.2
"198",2.0000000000003,1995,6,7.3
"199",2.0000000000003,1995,7,7.3
"200",2.0000000000003,1995,8,7.4
"201",2.0000000000003,1995,9,7.5
"202",2.0000000000003,1995,10,7.5
"203",2.0000000000003,1995,11,7.6
"204",2.0000000000003,1995,12,7.7
"205",2.0000000000003,1996,1,7.7
"206",2.0000000000003,1996,2,7.7
"207",2.0000000000003,1996,3,7.6
"208",2.0000000000003,1996,4,7.6
"209",2.0000000000003,1996,5,7.5
"210",2.0000000000003,1996,6,7.4
"211",2.0000000000003,1996,7,7.3
"212",2.0000000000003,1996,8,7.2
"213",2.0000000000003,1996,9,7.2
"214",2.0000000000003,1996,10,7.2
"215",2.0000000000003,1996,11,7.3
"216",2.0000000000003,1996,12,7.4
"217",2.0000000000003,1997,1,7.4
"218",2.0000000000003,1997,2,7.3
"219",2.0000000000003,1997,3,7.3
"220",2.0000000000003,1997,4,7.2
"221",2.0000000000003,1997,5,7.1
"222",2.0000000000003,1997,6,7
"223",2.0000000000003,1997,7,6.9
"224",2.0000000000003,1997,8,6.8
"225",2.0000000000003,1997,9,6.7
"226",2.0000000000003,1997,10,6.6
"227",2.0000000000003,1997,11,6.5
"228",2.0000000000003,1997,12,6.4
"229",2.0000000000003,1998,1,6.3
"230",2.0000000000003,1998,2,6.2
"231",2.0000000000003,1998,3,6.2
"232",2.0000000000003,1998,4,6.2
"233",2.0000000000003,1998,5,6.3
"234",2.0000000000003,1998,6,6.3
"235",2.0000000000003,1998,7,6.4
"236",2.0000000000003,1998,8,6.4
"237",2.0000000000003,1998,9,6.4
"238",2.0000000000003,1998,10,6.4
"239",2.0000000000003,1998,11,6.4
"240",2.0000000000003,1998,12,6.4
"241",2.0000000000003,1999,1,6.5
"242",2.0000000000003,1999,2,6.5
"243",2.0000000000003,1999,3,6.5
"244",2.0000000000003,1999,4,6.6
"245",2.0000000000003,1999,5,6.5
"246",2.0000000000003,1999,6,6.5
"247",2.0000000000003,1999,7,6.4
"248",2.0000000000003,1999,8,6.4
"249",2.0000000000003,1999,9,6.3
"250",2.0000000000003,1999,10,6.3
"251",2.0000000000003,1999,11,6.2
"252",2.0000000000003,1999,12,6.2
"253",2.0000000000003,2000,1,6.2
"254",2.0000000000003,2000,2,6.2
"255",2.0000000000003,2000,3,6.2
"256",2.0000000000003,2000,4,6.3
"257",2.0000000000003,2000,5,6.3
"258",2.0000000000003,2000,6,6.4
"259",2.0000000000003,2000,7,6.4
"260",2.0000000000003,2000,8,6.4
"261",2.0000000000003,2000,9,6.4
"262",2.0000000000003,2000,10,6.4
"263",2.0000000000003,2000,11,6.3
"264",2.0000000000003,2000,12,6.3
"265",4.0000000000003,1990,1,5
"266",4.0000000000003,1990,2,5.2
"267",4.0000000000003,1990,3,5.3
"268",4.0000000000003,1990,4,5.4
"269",4.0000000000003,1990,5,5.4
"270",4.0000000000003,1990,6,5.3
"271",4.0000000000003,1990,7,5.3
"272",4.0000000000003,1990,8,5.2
"273",4.0000000000003,1990,9,5.2
"274",4.0000000000003,1990,10,5.2
"275",4.0000000000003,1990,11,5.1
"276",4.0000000000003,1990,12,5
"277",4.0000000000003,1991,1,4.9
"278",4.0000000000003,1991,2,4.9
"279",4.0000000000003,1991,3,5
"280",4.0000000000003,1991,4,5.1
"281",4.0000000000003,1991,5,5.3
"282",4.0000000000003,1991,6,5.5
"283",4.0000000000003,1991,7,5.8
"284",4.0000000000003,1991,8,6.1
"285",4.0000000000003,1991,9,6.4
"286",4.0000000000003,1991,10,6.8
"287",4.0000000000003,1991,11,7.1
"288",4.0000000000003,1991,12,7.4
"289",4.0000000000003,1992,1,7.6
"290",4.0000000000003,1992,2,7.8
"291",4.0000000000003,1992,3,7.8
"292",4.0000000000003,1992,4,7.8
"293",4.0000000000003,1992,5,7.8
"294",4.0000000000003,1992,6,7.7
"295",4.0000000000003,1992,7,7.6
"296",4.0000000000003,1992,8,7.5
"297",4.0000000000003,1992,9,7.4
"298",4.0000000000003,1992,10,7.3
"299",4.0000000000003,1992,11,7.3
"300",4.0000000000003,1992,12,7.2
"301",4.0000000000003,1993,1,7.1
"302",4.0000000000003,1993,2,7
"303",4.0000000000003,1993,3,6.8
"304",4.0000000000003,1993,4,6.6
"305",4.0000000000003,1993,5,6.4
"306",4.0000000000003,1993,6,6.2
"307",4.0000000000003,1993,7,6.1
"308",4.0000000000003,1993,8,6
"309",4.0000000000003,1993,9,6
"310",4.0000000000003,1993,10,6
"311",4.0000000000003,1993,11,6.1
"312",4.0000000000003,1993,12,6.1
"313",4.0000000000003,1994,1,6.2
"314",4.0000000000003,1994,2,6.2
"315",4.0000000000003,1994,3,6.2
"316",4.0000000000003,1994,4,6.3
"317",4.0000000000003,1994,5,6.3
"318",4.0000000000003,1994,6,6.4
"319",4.0000000000003,1994,7,6.4
"320",4.0000000000003,1994,8,6.3
"321",4.0000000000003,1994,9,6.3
"322",4.0000000000003,1994,10,6.1
"323",4.0000000000003,1994,11,5.9
"324",4.0000000000003,1994,12,5.7
"325",4.0000000000003,1995,1,5.5
"326",4.0000000000003,1995,2,5.4
"327",4.0000000000003,1995,3,5.4
"328",4.0000000000003,1995,4,5.4
"329",4.0000000000003,1995,5,5.4
"330",4.0000000000003,1995,6,5.4
"331",4.0000000000003,1995,7,5.3
"332",4.0000000000003,1995,8,5.3
"333",4.0000000000003,1995,9,5.2
"334",4.0000000000003,1995,10,5.1
"335",4.0000000000003,1995,11,5.1
"336",4.0000000000003,1995,12,5.1
"337",4.0000000000003,1996,1,5.2
"338",4.0000000000003,1996,2,5.3
"339",4.0000000000003,1996,3,5.4
"340",4.0000000000003,1996,4,5.4
"341",4.0000000000003,1996,5,5.5
"342",4.0000000000003,1996,6,5.6
"343",4.0000000000003,1996,7,5.6
"344",4.0000000000003,1996,8,5.6
"345",4.0000000000003,1996,9,5.6
"346",4.0000000000003,1996,10,5.6
"347",4.0000000000003,1996,11,5.6
"348",4.0000000000003,1996,12,5.5
"349",4.0000000000003,1997,1,5.3
"350",4.0000000000003,1997,2,5.2
"351",4.0000000000003,1997,3,5
"352",4.0000000000003,1997,4,4.8
"353",4.0000000000003,1997,5,4.6
"354",4.0000000000003,1997,6,4.5
"355",4.0000000000003,1997,7,4.4
"356",4.0000000000003,1997,8,4.4
"357",4.0000000000003,1997,9,4.4
"358",4.0000000000003,1997,10,4.3
"359",4.0000000000003,1997,11,4.3
"360",4.0000000000003,1997,12,4.3
"361",4.0000000000003,1998,1,4.3
"362",4.0000000000003,1998,2,4.3
"363",4.0000000000003,1998,3,4.3
"364",4.0000000000003,1998,4,4.3
"365",4.0000000000003,1998,5,4.2
"366",4.0000000000003,1998,6,4.2
"367",4.0000000000003,1998,7,4.2
"368",4.0000000000003,1998,8,4.2
"369",4.0000000000003,1998,9,4.3
"370",4.0000000000003,1998,10,4.3
"371",4.0000000000003,1998,11,4.3
"372",4.0000000000003,1998,12,4.4
"373",4.0000000000003,1999,1,4.4
"374",4.0000000000003,1999,2,4.5
"375",4.0000000000003,1999,3,4.6
"376",4.0000000000003,1999,4,4.6
"377",4.0000000000003,1999,5,4.6
"378",4.0000000000003,1999,6,4.6
"379",4.0000000000003,1999,7,4.6
"380",4.0000000000003,1999,8,4.5
"381",4.0000000000003,1999,9,4.4
"382",4.0000000000003,1999,10,4.3
"383",4.0000000000003,1999,11,4.2
"384",4.0000000000003,1999,12,4.2
"385",4.0000000000003,2000,1,4.1
"386",4.0000000000003,2000,2,4
"387",4.0000000000003,2000,3,4
"388",4.0000000000003,2000,4,4
"389",4.0000000000003,2000,5,4
"390",4.0000000000003,2000,6,4
"391",4.0000000000003,2000,7,4
"392",4.0000000000003,2000,8,4
"393",4.0000000000003,2000,9,3.9
"394",4.0000000000003,2000,10,3.9
"395",4.0000000000003,2000,11,3.9
"396",4.0000000000003,2000,12,4
"397",5.0000000000003,1990,1,6.7
"398",5.0000000000003,1990,2,6.7
"399",5.0000000000003,1990,3,6.7
"400",5.0000000000003,1990,4,6.7
"401",5.0000000000003,1990,5,6.7
"402",5.0000000000003,1990,6,6.7
"403",5.0000000000003,1990,7,6.8
"404",5.0000000000003,1990,8,6.9
"405",5.0000000000003,1990,9,7
"406",5.0000000000003,1990,10,7.1
"407",5.0000000000003,1990,11,7.2
"408",5.0000000000003,1990,12,7.3
"409",5.0000000000003,1991,1,7.4
"410",5.0000000000003,1991,2,7.4
"411",5.0000000000003,1991,3,7.5
"412",5.0000000000003,1991,4,7.5
"413",5.0000000000003,1991,5,7.4
"414",5.0000000000003,1991,6,7.3
"415",5.0000000000003,1991,7,7.2
"416",5.0000000000003,1991,8,7.2
"417",5.0000000000003,1991,9,7.1
"418",5.0000000000003,1991,10,7.2
"419",5.0000000000003,1991,11,7.2
"420",5.0000000000003,1991,12,7.3
"421",5.0000000000003,1992,1,7.3
"422",5.0000000000003,1992,2,7.3
"423",5.0000000000003,1992,3,7.2
"424",5.0000000000003,1992,4,7.2
"425",5.0000000000003,1992,5,7.1
"426",5.0000000000003,1992,6,7.1
"427",5.0000000000003,1992,7,7
"428",5.0000000000003,1992,8,7
"429",5.0000000000003,1992,9,6.9
"430",5.0000000000003,1992,10,6.8
"431",5.0000000000003,1992,11,6.6
"432",5.0000000000003,1992,12,6.5
"433",5.0000000000003,1993,1,6.4
"434",5.0000000000003,1993,2,6.4
"435",5.0000000000003,1993,3,6.3
"436",5.0000000000003,1993,4,6.2
"437",5.0000000000003,1993,5,6.2
"438",5.0000000000003,1993,6,6.2
"439",5.0000000000003,1993,7,6.1
"440",5.0000000000003,1993,8,6.1
"441",5.0000000000003,1993,9,6
"442",5.0000000000003,1993,10,5.9
"443",5.0000000000003,1993,11,5.9
"444",5.0000000000003,1993,12,5.9
"445",5.0000000000003,1994,1,5.8
"446",5.0000000000003,1994,2,5.8
"447",5.0000000000003,1994,3,5.7
"448",5.0000000000003,1994,4,5.7
"449",5.0000000000003,1994,5,5.6
"450",5.0000000000003,1994,6,5.5
"451",5.0000000000003,1994,7,5.4
"452",5.0000000000003,1994,8,5.4
"453",5.0000000000003,1994,9,5.3
"454",5.0000000000003,1994,10,5.2
"455",5.0000000000003,1994,11,5
"456",5.0000000000003,1994,12,4.9
"457",5.0000000000003,1995,1,4.9
"458",5.0000000000003,1995,2,4.8
"459",5.0000000000003,1995,3,4.8
"460",5.0000000000003,1995,4,4.8
"461",5.0000000000003,1995,5,4.8
"462",5.0000000000003,1995,6,4.8
"463",5.0000000000003,1995,7,4.8
"464",5.0000000000003,1995,8,4.9
"465",5.0000000000003,1995,9,4.9
"466",5.0000000000003,1995,10,4.9
"467",5.0000000000003,1995,11,5
"468",5.0000000000003,1995,12,5
"469",5.0000000000003,1996,1,5
"470",5.0000000000003,1996,2,5.1
"471",5.0000000000003,1996,3,5.1
"472",5.0000000000003,1996,4,5.2
"473",5.0000000000003,1996,5,5.2
"474",5.0000000000003,1996,6,5.2
"475",5.0000000000003,1996,7,5.2
"476",5.0000000000003,1996,8,5.2
"477",5.0000000000003,1996,9,5.2
"478",5.0000000000003,1996,10,5.2
"479",5.0000000000003,1996,11,5.2
"480",5.0000000000003,1996,12,5.2
"481",5.0000000000003,1997,1,5.2
"482",5.0000000000003,1997,2,5.2
"483",5.0000000000003,1997,3,5.1
"484",5.0000000000003,1997,4,5.1
"485",5.0000000000003,1997,5,5.1
"486",5.0000000000003,1997,6,5.1
"487",5.0000000000003,1997,7,5.1
"488",5.0000000000003,1997,8,5.1
"489",5.0000000000003,1997,9,5.1
"490",5.0000000000003,1997,10,5.1
"491",5.0000000000003,1997,11,5
"492",5.0000000000003,1997,12,5.1
"493",5.0000000000003,1998,1,5.1
"494",5.0000000000003,1998,2,5.1
"495",5.0000000000003,1998,3,5.1
"496",5.0000000000003,1998,4,5.1
"497",5.0000000000003,1998,5,5.1
"498",5.0000000000003,1998,6,5
"499",5.0000000000003,1998,7,5
"500",5.0000000000003,1998,8,5.1
"501",5.0000000000003,1998,9,5.1
"502",5.0000000000003,1998,10,5
"503",5.0000000000003,1998,11,5
"504",5.0000000000003,1998,12,4.9
"505",5.0000000000003,1999,1,4.7
"506",5.0000000000003,1999,2,4.6
"507",5.0000000000003,1999,3,4.6
"508",5.0000000000003,1999,4,4.5
"509",5.0000000000003,1999,5,4.5
"510",5.0000000000003,1999,6,4.6
"511",5.0000000000003,1999,7,4.6
"512",5.0000000000003,1999,8,4.5
"513",5.0000000000003,1999,9,4.5
"514",5.0000000000003,1999,10,4.5
"515",5.0000000000003,1999,11,4.4
"516",5.0000000000003,1999,12,4.4
"517",5.0000000000003,2000,1,4.3
"518",5.0000000000003,2000,2,4.3
"519",5.0000000000003,2000,3,4.2
"520",5.0000000000003,2000,4,4.2
"521",5.0000000000003,2000,5,4.2
"522",5.0000000000003,2000,6,4.1
"523",5.0000000000003,2000,7,4.1
"524",5.0000000000003,2000,8,4.1
"525",5.0000000000003,2000,9,4.1
"526",5.0000000000003,2000,10,4.1
"527",5.0000000000003,2000,11,4.2
"528",5.0000000000003,2000,12,4.2
"529",6.0000000000003,1990,1,5.2
"530",6.0000000000003,1990,2,5.2
"531",6.0000000000003,1990,3,5.2
"532",6.0000000000003,1990,4,5.3
"533",6.0000000000003,1990,5,5.4
"534",6.0000000000003,1990,6,5.5
"535",6.0000000000003,1990,7,5.7
"536",6.0000000000003,1990,8,5.9
"537",6.0000000000003,1990,9,6.1
"538",6.0000000000003,1990,10,6.4
"539",6.0000000000003,1990,11,6.7
"540",6.0000000000003,1990,12,6.9
"541",6.0000000000003,1991,1,7.1
"542",6.0000000000003,1991,2,7.4
"543",6.0000000000003,1991,3,7.6
"544",6.0000000000003,1991,4,7.7
"545",6.0000000000003,1991,5,7.8
"546",6.0000000000003,1991,6,7.8
"547",6.0000000000003,1991,7,7.9
"548",6.0000000000003,1991,8,7.9
"549",6.0000000000003,1991,9,8
"550",6.0000000000003,1991,10,8.1
"551",6.0000000000003,1991,11,8.2
"552",6.0000000000003,1991,12,8.4
"553",6.0000000000003,1992,1,8.6
"554",6.0000000000003,1992,2,8.8
"555",6.0000000000003,1992,3,8.9
"556",6.0000000000003,1992,4,9.1
"557",6.0000000000003,1992,5,9.2
"558",6.0000000000003,1992,6,9.4
"559",6.0000000000003,1992,7,9.5
"560",6.0000000000003,1992,8,9.6
"561",6.0000000000003,1992,9,9.7
"562",6.0000000000003,1992,10,9.8
"563",6.0000000000003,1992,11,9.8
"564",6.0000000000003,1992,12,9.8
"565",6.0000000000003,1993,1,9.8
"566",6.0000000000003,1993,2,9.7
"567",6.0000000000003,1993,3,9.7
"568",6.0000000000003,1993,4,9.6
"569",6.0000000000003,1993,5,9.6
"570",6.0000000000003,1993,6,9.6
"571",6.0000000000003,1993,7,9.5
"572",6.0000000000003,1993,8,9.5
"573",6.0000000000003,1993,9,9.4
"574",6.0000000000003,1993,10,9.4
"575",6.0000000000003,1993,11,9.3
"576",6.0000000000003,1993,12,9.3
"577",6.0000000000003,1994,1,9.3
"578",6.0000000000003,1994,2,9.2
"579",6.0000000000003,1994,3,9.1
"580",6.0000000000003,1994,4,9
"581",6.0000000000003,1994,5,8.9
"582",6.0000000000003,1994,6,8.7
"583",6.0000000000003,1994,7,8.6
"584",6.0000000000003,1994,8,8.5
"585",6.0000000000003,1994,9,8.4
"586",6.0000000000003,1994,10,8.2
"587",6.0000000000003,1994,11,8
"588",6.0000000000003,1994,12,7.9
"589",6.0000000000003,1995,1,7.8
"590",6.0000000000003,1995,2,7.8
"591",6.0000000000003,1995,3,7.8
"592",6.0000000000003,1995,4,7.8
"593",6.0000000000003,1995,5,7.9
"594",6.0000000000003,1995,6,8
"595",6.0000000000003,1995,7,8
"596",6.0000000000003,1995,8,8
"597",6.0000000000003,1995,9,7.9
"598",6.0000000000003,1995,10,7.9
"599",6.0000000000003,1995,11,7.9
"600",6.0000000000003,1995,12,7.9
"601",6.0000000000003,1996,1,7.8
"602",6.0000000000003,1996,2,7.8
"603",6.0000000000003,1996,3,7.7
"604",6.0000000000003,1996,4,7.6
"605",6.0000000000003,1996,5,7.5
"606",6.0000000000003,1996,6,7.4
"607",6.0000000000003,1996,7,7.2
"608",6.0000000000003,1996,8,7.1
"609",6.0000000000003,1996,9,7.1
"610",6.0000000000003,1996,10,7
"611",6.0000000000003,1996,11,7
"612",6.0000000000003,1996,12,7
"613",6.0000000000003,1997,1,6.9
"614",6.0000000000003,1997,2,6.8
"615",6.0000000000003,1997,3,6.7
"616",6.0000000000003,1997,4,6.6
"617",6.0000000000003,1997,5,6.5
"618",6.0000000000003,1997,6,6.4
"619",6.0000000000003,1997,7,6.3
"620",6.0000000000003,1997,8,6.2
"621",6.0000000000003,1997,9,6.2
"622",6.0000000000003,1997,10,6.1
"623",6.0000000000003,1997,11,6.1
"624",6.0000000000003,1997,12,6.1
"625",6.0000000000003,1998,1,6
"626",6.0000000000003,1998,2,6
"627",6.0000000000003,1998,3,6
"628",6.0000000000003,1998,4,6
"629",6.0000000000003,1998,5,5.9
"630",6.0000000000003,1998,6,5.9
"631",6.0000000000003,1998,7,6
"632",6.0000000000003,1998,8,6
"633",6.0000000000003,1998,9,6
"634",6.0000000000003,1998,10,5.9
"635",6.0000000000003,1998,11,5.8
"636",6.0000000000003,1998,12,5.7
"637",6.0000000000003,1999,1,5.6
"638",6.0000000000003,1999,2,5.5
"639",6.0000000000003,1999,3,5.5
"640",6.0000000000003,1999,4,5.4
"641",6.0000000000003,1999,5,5.3
"642",6.0000000000003,1999,6,5.3
"643",6.0000000000003,1999,7,5.2
"644",6.0000000000003,1999,8,5.2
"645",6.0000000000003,1999,9,5.1
"646",6.0000000000003,1999,10,5.1
"647",6.0000000000003,1999,11,5
"648",6.0000000000003,1999,12,5
"649",6.0000000000003,2000,1,5
"650",6.0000000000003,2000,2,5
"651",6.0000000000003,2000,3,5
"652",6.0000000000003,2000,4,5
"653",6.0000000000003,2000,5,5
"654",6.0000000000003,2000,6,5
"655",6.0000000000003,2000,7,5
"656",6.0000000000003,2000,8,4.9
"657",6.0000000000003,2000,9,4.8
"658",6.0000000000003,2000,10,4.8
"659",6.0000000000003,2000,11,4.8
"660",6.0000000000003,2000,12,4.8
"661",8.0000000000003,1990,1,5.2
"662",8.0000000000003,1990,2,5.2
"663",8.0000000000003,1990,3,5.1
"664",8.0000000000003,1990,4,5.1
"665",8.0000000000003,1990,5,5.1
"666",8.0000000000003,1990,6,5.2
"667",8.0000000000003,1990,7,5.2
"668",8.0000000000003,1990,8,5.1
"669",8.0000000000003,1990,9,5.1
"670",8.0000000000003,1990,10,5.1
"671",8.0000000000003,1990,11,5.1
"672",8.0000000000003,1990,12,5.1
"673",8.0000000000003,1991,1,5.1
"674",8.0000000000003,1991,2,5.1
"675",8.0000000000003,1991,3,5.2
"676",8.0000000000003,1991,4,5.2
"677",8.0000000000003,1991,5,5.2
"678",8.0000000000003,1991,6,5.2
"679",8.0000000000003,1991,7,5.2
"680",8.0000000000003,1991,8,5.2
"681",8.0000000000003,1991,9,5.3
"682",8.0000000000003,1991,10,5.4
"683",8.0000000000003,1991,11,5.6
"684",8.0000000000003,1991,12,5.7
"685",8.0000000000003,1992,1,5.8
"686",8.0000000000003,1992,2,5.9
"687",8.0000000000003,1992,3,6
"688",8.0000000000003,1992,4,6.1
"689",8.0000000000003,1992,5,6.2
"690",8.0000000000003,1992,6,6.2
"691",8.0000000000003,1992,7,6.2
"692",8.0000000000003,1992,8,6.2
"693",8.0000000000003,1992,9,6.2
"694",8.0000000000003,1992,10,6.1
"695",8.0000000000003,1992,11,6.1
"696",8.0000000000003,1992,12,6.1
"697",8.0000000000003,1993,1,6
"698",8.0000000000003,1993,2,6
"699",8.0000000000003,1993,3,5.8
"700",8.0000000000003,1993,4,5.7
"701",8.0000000000003,1993,5,5.5
"702",8.0000000000003,1993,6,5.4
"703",8.0000000000003,1993,7,5.3
"704",8.0000000000003,1993,8,5.1
"705",8.0000000000003,1993,9,5
"706",8.0000000000003,1993,10,5
"707",8.0000000000003,1993,11,4.9
