source,arm,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,true,1993,1,0.6177214266289649,0.2741827021516651,791.1941433946316,7.341687947737444
SIPP,0,true,1993,2,0.6212001064875156,0.25991459108825915,807.0403133695917,7.344273498579569
SIPP,0,true,1994,0,0.6205229301217231,0.25763274573622,823.8678212041226,7.37568189017361
SIPP,0,true,1994,1,0.6201869433124942,0.25486645390683527,835.3389009279759,7.378541294083397
SIPP,0,true,1994,2,0.6229437285189626,0.2489364186363008,853.9742526708922,7.379839072148528
SIPP,0,true,1995,0,0.6321427512463946,0.24682806399804344,936.7732797375062,7.417970077834741
SIPP,0,true,1995,1,0.6333808046493314,0.24145470998275034,976.0628330296922,7.428715087870694
SIPP,0,true,1995,2,0.6317421949695281,0.2413907362357845,960.6716819263061,7.4208601465368895
FTP,0,true,1994,2,0.37715197727074196,0.7372008266941029,127.31815760777465,7.201629575263901
FTP,0,true,1994,3,0.4166197205627525,0.6822493309974317,173.5160958722251,7.206624771969034
FTP,0,true,1995,0,0.44256931606697103,0.6334406031471613,211.26973259485388,7.224269649411569
FTP,0,true,1995,1,0.460192453292846,0.5907148133583667,246.40277784020432,7.231894901366369
FTP,0,true,1995,2,0.4717362869898984,0.5541986291463019,269.12008436978044,7.232598867075496
FTP,0,true,1995,3,0.47964909760909075,0.5236796207216068,284.7678311358574,7.233064437643991
FTP,0,true,1996,0,0.48591085152691915,0.49815530294957466,297.4073907048688,7.241311157669691
FTP,0,true,1996,1,0.49064203243886717,0.4765252447832838,310.86393179294885,7.242943781333645
FTP,0,true,1996,2,0.4942894833896977,0.45794012698089503,322.59556151982184,7.242191972883073
FTP,0,true,1996,3,0.49741315197932906,0.44215042753980727,336.7106372303176,7.246083090911372
FTP,0,true,1997,0,0.49979815895199875,0.42888630566726527,346.13062202317167,7.249355674746093
FTP,0,true,1997,1,0.5009848639117771,0.41786573318302833,346.7351177841983,7.245622114656306
FTP,0,true,1997,2,0.502987240388579,0.4082523672714826,358.43019877513893,7.249016899301849
FTP,0,true,1997,3,0.5042526772856172,0.40016801522658,365.6059285834978,7.250959315118649
FTP,0,true,1998,0,0.5053273349624875,0.3933271988468689,372.39578420208295,7.257670142945689
FTP,0,true,1998,1,0.5061563763577517,0.38743691171767297,378.7797109390532,7.26034184824112
FTP,0,true,1998,2,0.5073052308724874,0.38208263789415753,389.2696777973663,7.264149386374453
FTP,0,true,1998,3,0.507884318795121,0.3774013977923963,395.2288902043095,7.265276085052269
FTP,0,true,1999,0,0.5083278179451405,0.37346398548061965,400.89140576104205,7.2719631267774005
FTP,0,true,1999,1,0.5031004771978119,0.3586218808693905,414.337728747646,7.303711568125161
CTJF,1,true,1996,2,0.43721128200955905,0.9021793697605844,196.85099192267288,7.229523475953895
CTJF,1,true,1996,3,0.496762580722132,0.8687110068668182,254.50283617285564,7.246366687791858
CTJF,1,true,1997,0,0.530900918227412,0.8370989447853968,297.25566711077624,7.258256733556
CTJF,1,true,1997,1,0.5516715937155773,0.808727035768728,329.4840450985044,7.2648682500493855
CTJF,1,true,1997,2,0.5668807695894883,0.7829279706562023,362.3405550180215,7.273361785605991
CTJF,1,true,1997,3,0.5779764261631495,0.7581140141905982,395.02989443906665,7.284497881482659
CTJF,1,true,1998,0,0.5865198003662538,0.7304534679592755,429.75125855702936,7.300663568425883
CTJF,1,true,1998,1,0.5927784390297158,0.6901940487301416,467.9195306808586,7.304624575418464
CTJF,1,true,1998,2,0.5877862918712288,0.6068905011712539,493.7497355339922,7.293370792386791
CTJF,1,true,1998,3,0.5914203008519121,0.5398603071921383,519.7075719922726,7.272976177536257
CTJF,1,true,1999,0,0.5944504106780474,0.48656436441197004,544.7892009193506,7.265591302991172
CTJF,1,true,1999,1,0.5954368009274814,0.44359883761492264,562.6199665128375,7.253571233186007
CTJF,1,true,1999,2,0.5957813196147189,0.4084922737454002,579.5725215222177,7.2402469311649025
CTJF,1,true,1999,3,0.5953019938310838,0.380240362338648,589.3163506151124,7.232312223212445
CTJF,1,true,2000,0,0.5946694540099119,0.3573375549550096,598.4279467725327,7.228856148480586
CTJF,1,true,2000,1,0.5939611806467859,0.33844972744364804,607.0595530151965,7.223929117084618
CTJF,1,true,2000,2,0.593380856280172,0.32259825931560904,615.678400615688,7.216851380601822
CTJF,1,true,2000,3,0.5939858423975551,0.3089719736113759,625.3503675231149,7.208616482481011
CTJF,1,true,2001,0,0.5920592777267658,0.29983009000164834,615.7158467103596,7.2106122019511885
SIPP,0,true,1992,2,0.6120113615477677,0.2732757381247714,731.705722509973,7.317049609969932
SIPP,0,true,1992,3,0.6032491381414808,0.2707494326599722,694.5955351433505,7.316717577938516
SIPP,0,true,1993,0,0.6089205775921396,0.27001019669768433,739.6053182148768,7.335824218530428
SIPP,0,true,1993,3,0.6154593103930822,0.2645057085383795,786.6787260047776,7.34942679023205
SIPP,0,true,1992,1,0.6063348596954795,0.29141233341072376,742.209089345493,7.32346972574498
SIPP,0,true,1994,3,0.6145568154803348,0.2534516983338324,844.3732542515494,7.3890900691536725
FTP,1,true,1994,2,0.37347806718298004,0.7665676806748352,122.04817953228896,7.21211958793552
FTP,1,true,1994,3,0.4397608559494024,0.709200484662995,176.57303255030862,7.21969737277732
FTP,1,true,1995,0,0.4775977899797186,0.6569845558811885,219.47758938430567,7.23863853521163
FTP,1,true,1995,1,0.4990854691202656,0.6101462213372765,257.6958601176834,7.247859202688312
FTP,1,true,1995,2,0.5113158139919469,0.568605091057491,281.94166168919196,7.248846246893676
FTP,1,true,1995,3,0.5186428290159374,0.5309599401445856,298.1693619647753,7.248120612991242
FTP,1,true,1996,0,0.5236055588105305,0.49308763318353155,310.77620022789085,7.253071492070412
FTP,1,true,1996,1,0.5253202976545065,0.4437216263137529,324.11885894688226,7.251090399286441
FTP,1,true,1996,2,0.5269658953997248,0.40375168049384375,335.21912262258076,7.243207607369335
FTP,1,true,1996,3,0.5278110441564425,0.3713483340420417,348.57767804179696,7.241384344131704
FTP,1,true,1997,0,0.5280266188161297,0.34506254453111745,357.0251353208636,7.240078846786791
FTP,1,true,1997,1,0.5273803377477851,0.3236710073516173,356.49029671609,7.232385464341555
FTP,1,true,1997,2,0.5274962634403002,0.30587840996568794,367.303169654496,7.232706052120164
FTP,1,true,1997,3,0.5271931607054937,0.29126455905998183,373.58789655717896,7.232033007631213
FTP,1,true,1998,0,0.5269228776834315,0.2792766946201413,379.5542602925127,7.23643987327875
FTP,1,true,1998,1,0.5265222134160473,0.2691945673411085,385.1807548302381,7.237233967879648
FTP,1,true,1998,2,0.5264097616630451,0.2605125342327674,394.99526645998935,7.239712374631818
FTP,1,true,1998,3,0.525914094005499,0.25320825738150643,400.1857582292793,7.239921619095944
FTP,1,true,1999,0,0.5255814794407047,0.24698255407399672,405.5973731918968,7.245558485562896
MFIP,0,true,1994,2,0.39989328225222986,0.8293736493491415,193.66672410549265,7.193068152687497
MFIP,0,true,1994,3,0.4420610742920768,0.7871844351817133,280.4458290766736,7.205505433318678
MFIP,0,true,1995,0,0.47359349715122473,0.7442912120360687,347.5600485758702,7.228745326573055
MFIP,0,true,1995,1,0.49544426587478113,0.7047438714300797,401.0409264016706,7.235123644917959
MFIP,0,true,1995,2,0.5096534218681872,0.6698807100640142,439.3280265299226,7.235901761156239
MFIP,0,true,1995,3,0.522202048198887,0.639901026597594,475.21152598128685,7.239691086651781
MFIP,0,true,1996,0,0.5314984021464129,0.6147443954873721,499.85630674068335,7.25113811245888
MFIP,0,true,1996,1,0.5352772665067033,0.5943051871122339,507.08332459355626,7.2461538863416655
MFIP,0,true,1996,2,0.5406695384962272,0.5767558074262981,516.5153339893653,7.2398322385597185
MFIP,0,true,1996,3,0.5452029919566034,0.561370545896543,534.436324775279,7.2415641553603
MFIP,0,true,1997,0,0.5487638680658058,0.5476895927638235,550.358289701385,7.246528256006964
MFIP,0,true,1997,1,0.552172901467564,0.5352995814134792,570.9850316785332,7.251465227985266
MFIP,0,true,1997,2,0.5543067489481991,0.5242908513762604,584.0040547873068,7.2516301645852295
MFIP,0,true,1997,3,0.557115307980347,0.5143400873234507,602.826394074831,7.257454069380421
MFIP,0,true,1998,0,0.5596251418619517,0.5052736944564211,621.4342878596098,7.279448092815794
MFIP,0,true,1998,1,0.5611405355288234,0.4973092473320825,639.2672060463151,7.287284020478772
MFIP,0,true,1998,2,0.5617045609529735,0.49096012331292765,654.3670214299077,7.287927917580338
MFIP,0,true,1998,3,0.5545183010892027,0.5011371336914409,633.4613863351769,7.2490101673048075
SIPP,0,true,1995,3,0.6291159979173331,0.24178676440831148,941.3720658697897,7.419369189750983
CTJF,0,true,1996,2,0.4347401582156095,0.8438972340877791,212.02495791863993,7.194125400788208
CTJF,0,true,1996,3,0.46900731727817707,0.8019186616581404,260.62344543321893,7.19880765270027
CTJF,0,true,1997,0,0.4912651243060362,0.7628913326720879,297.397496757014,7.202017074691891
CTJF,0,true,1997,1,0.5062634149331885,0.728173072199465,325.58420346565214,7.202229748044209
CTJF,0,true,1997,2,0.5188647807456146,0.6969022197838283,355.8998438806881,7.2043711462657765
CTJF,0,true,1997,3,0.5301034516825727,0.6685369670331257,387.0913183630551,7.209125013616674
CTJF,0,true,1998,0,0.5395121084913945,0.6422547090310363,420.78045209151037,7.2231005605468
CTJF,0,true,1998,1,0.5481701810226934,0.6181073098535986,458.51166157493554,7.236006184864714
CTJF,0,true,1998,2,0.553270828287042,0.5966163802718726,485.04779215734476,7.243071366863802
CTJF,0,true,1998,3,0.5570657228258072,0.5777200793563837,510.56963903700597,7.250357767780552
CTJF,0,true,1999,0,0.5600798260200299,0.5613510751612403,535.4941535617577,7.264245739738663
CTJF,0,true,1999,1,0.5621879497898664,0.5472939690693052,553.8293309840589,7.269906873881006
CTJF,0,true,1999,2,0.563901134037901,0.5349638172029129,571.564121989899,7.271810411553522
CTJF,0,true,1999,3,0.5650187913284943,0.5246458104660504,582.3372266525328,7.27364408136424
CTJF,0,true,2000,0,0.5659439756292538,0.5157881390261052,592.530461655506,7.277496660292014
CTJF,0,true,2000,1,0.5666842156996866,0.5080991242397132,602.2331307167485,7.279062898986918
CTJF,0,true,2000,2,0.5675765796016188,0.5004129877960267,612.3622596717472,7.276677223730419
CTJF,0,true,2000,3,0.5685043087412478,0.4954426489990604,621.5117869911751,7.27483208482855
CTJF,0,true,2001,0,0.5693059527394315,0.4898283845390823,616.4744356144593,7.276185983000549
MFIP,2,true,1994,2,0.3633591422771463,0.9296131172625993,140.05462454371786,7.191819885830145
MFIP,2,true,1994,3,0.41234630367750164,0.8874391411079743,223.4714535176228,7.199825566574595
MFIP,2,true,1995,0,0.4491822090887528,0.8458306884033888,288.6629053710709,7.218259481906761
MFIP,2,true,1995,1,0.47300622224699673,0.8079804595592136,340.1984815115517,7.223596029027459
MFIP,2,true,1995,2,0.48898572210386326,0.7748644234390563,377.6143393987402,7.222018967904948
MFIP,2,true,1995,3,0.5016555179433504,0.7464031127742267,411.7790811891665,7.22573597750897
MFIP,2,true,1996,0,0.510993049437281,0.7224697692592563,435.6203750807233,7.236757069835331
MFIP,2,true,1996,1,0.5152992788678111,0.70307380909859,443.8001142578755,7.230589823010938
MFIP,2,true,1996,2,0.5199218041534122,0.6862798748851199,453.29020531824534,7.224747864665383
MFIP,2,true,1996,3,0.5242931034852516,0.6712830372772542,470.1274010643332,7.225731281088644
MFIP,2,true,1997,0,0.52775997625585,0.6575510530968327,485.01723447689227,7.229186474157964
MFIP,2,true,1997,1,0.5311744638968842,0.644656046132096,503.9295424226656,7.232552930949099
MFIP,2,true,1997,2,0.5330526907587809,0.632813796558882,515.9716355644877,7.231602138188104
MFIP,2,true,1997,3,0.5351092654352084,0.621608157323693,533.0019199179297,7.237024111924694
MFIP,2,true,1998,0,0.5375365957229891,0.6109025067053676,549.8463239112745,7.2557930684357075
MFIP,2,true,1998,1,0.538916581975415,0.6011878869366222,565.9637770849594,7.2624689133708396
MFIP,2,true,1998,2,0.5412120637547443,0.5889512678051472,584.6530372099431,7.264995256161842
MFIP,2,true,1998,3,0.5373022159507188,0.5872192017802813,571.807086874601,7.234923567858601
MFIP,2,false,1994,2,0.40322248691596524,0.8183811424796796,207.55266283648837,7.353626246786788
MFIP,2,false,1994,3,0.4465104759206823,0.7610830551590954,311.4574314056606,7.367908780918578
MFIP,2,false,1995,0,0.47901302668274715,0.704702352887917,392.67062500945394,7.391529120413214
MFIP,2,false,1995,1,0.5021454381698446,0.6536128313944854,457.8750295636112,7.398689684809482
MFIP,2,false,1995,2,0.5190266144102232,0.6091519440190246,505.54973323698306,7.398607982345644
MFIP,2,false,1995,3,0.5319301573226457,0.5714044971982979,549.2743862748769,7.403169628109194
MFIP,2,false,1996,0,0.5418467485942928,0.540014840458434,579.7039980817224,7.414910941423386
MFIP,2,false,1996,1,0.5484798044310123,0.5142836238203092,590.2292666374818,7.408115469780168
MFIP,2,false,1996,2,0.5536742001694642,0.49237741848879807,602.0746291135039,7.402162582226736
MFIP,2,false,1996,3,0.5581943931427954,0.4735552816247177,623.6618056534776,7.403714427551969
MFIP,2,false,1997,0,0.561787154674604,0.45714778383312926,642.7637197690221,7.408851002873845
MFIP,2,false,1997,1,0.5647907231906589,0.44259984897053145,667.0839970282367,7.413140978790722
MFIP,2,false,1997,2,0.566928938750576,0.42982856201964803,682.5737791762118,7.4130946898593715
MFIP,2,false,1997,3,0.568837291631999,0.4185463207765339,704.5620770863115,7.418583861055833
MFIP,2,false,1998,0,0.5707721853859555,0.4085361816930779,726.3426524539066,7.4419674659102695
MFIP,2,false,1998,1,0.572030118778433,0.39980668380841494,747.257719425044,7.448598511203306
MFIP,2,false,1998,2,0.5757129963312569,0.38071952730975395,774.9889922109326,7.4543608045503635
MFIP,2,false,1998,3,0.5717172587391832,0.3858863895024413,772.7562291502218,7.442883161442384
CTJF,1,false,1996,2,0.5420381665609243,0.7253479476728413,290.9774906561551,7.378223033208376
CTJF,1,false,1996,3,0.5763253214995121,0.6871363044900395,362.03472159264254,7.4009107950374124
CTJF,1,false,1997,0,0.5957327759770407,0.6489089241528515,414.64924552241143,7.416556392386723
CTJF,1,false,1997,1,0.6069881058556688,0.6143392779906481,454.0554505076333,7.42502688403855
CTJF,1,false,1997,2,0.614420526838561,0.583536307344595,494.85835234104445,7.436236962461565
CTJF,1,false,1997,3,0.6193799596767128,0.5552133827318253,535.7323597401709,7.44882711104027
CTJF,1,false,1998,0,0.6229642831368126,0.5259323942338661,579.546363517605,7.468577579661443
CTJF,1,false,1998,1,0.6250811385427963,0.48725146054978824,627.9540098372265,7.472302652427761
CTJF,1,false,1998,2,0.6243318330929871,0.4284890422298751,661.9951239366085,7.465443208921327
CTJF,1,false,1998,3,0.6248260131858888,0.38238463142349954,694.1811343430688,7.460613680530449
CTJF,1,false,1999,0,0.6250090518522574,0.34643383233691744,725.344777286124,7.464159849395335
CTJF,1,false,1999,1,0.6244561923331332,0.3176596420919105,747.4737516311591,7.461691056530165
CTJF,1,false,1999,2,0.6237031649296368,0.2938941575555894,768.7354275478275,7.456393691400274
CTJF,1,false,1999,3,0.622709807432289,0.27487248945312637,780.8008370952592,7.45350826490199
CTJF,1,false,2000,0,0.6217520751144622,0.2594517518898589,792.2170271235677,7.453570098682912
CTJF,1,false,2000,1,0.620854877669048,0.24659434796058882,803.1505480460492,7.452082604402928
CTJF,1,false,2000,2,0.6200725836295226,0.23556303351773028,813.7629998232957,7.4487729071900874
MFIP,1,true,1994,2,0.3743588358029687,0.9153188441393392,148.65373979555957,7.214382547108696
MFIP,1,true,1994,3,0.4444117154547858,0.8718375251383182,244.99122636261183,7.2259249755024335
MFIP,1,true,1995,0,0.4895284900939333,0.8281994196167055,318.50411936682826,7.247501083509748
MFIP,1,true,1995,1,0.517366828623331,0.7883508255642259,375.5193024454976,7.25347328133783
MFIP,1,true,1995,2,0.5344528571202515,0.7536546569070997,415.8113138021702,7.252713367872916
MFIP,1,true,1995,3,0.5476027799312604,0.7241675445301876,452.0356061063075,7.256234354757754
MFIP,1,true,1996,0,0.5567814084577373,0.6997118265213201,476.5446231749004,7.267348001972515
MFIP,1,true,1996,1,0.5596816440107049,0.6801896177067174,483.5951077965007,7.262426554496001
MFIP,1,true,1996,2,0.5648715990592941,0.6635911582130484,492.6184482409079,7.254280616250253
MFIP,1,true,1996,3,0.5688297606891143,0.6489190424268634,509.4580405969105,7.255437126060592
MFIP,1,true,1997,0,0.5719251665655808,0.635572718559495,524.2917699100852,7.2593110968969885
MFIP,1,true,1997,1,0.5752833319256326,0.6230534312403577,543.6773480538927,7.262762953049649
MFIP,1,true,1997,2,0.5771291483867944,0.611559212204803,555.7104253968063,7.261805783136086
MFIP,1,true,1997,3,0.5794991747824336,0.6006064954657886,573.2786123744467,7.267089792108185
MFIP,1,true,1998,0,0.5816736298724627,0.5900225476188209,590.6845158537978,7.287451220122354
MFIP,1,true,1998,1,0.5833862184616717,0.5803384942013711,607.4422190324813,7.294030340952209
MFIP,1,true,1998,2,0.5839593317016184,0.5724909108205393,621.4525115927751,7.2945245739902695
MFIP,1,true,1998,3,0.5837627590893631,0.5655452877037364,622.1850598540934,7.269364823790705
MFIP,1,false,1994,2,0.4254071604621554,0.7877583485175884,238.40497014388265,7.270038869539904
MFIP,1,false,1994,3,0.4989414959026682,0.7268966658676177,380.25140557380536,7.299500559146851
MFIP,1,false,1995,0,0.5481215891497698,0.6634210498289007,489.63472425936595,7.335176327062859
MFIP,1,false,1995,1,0.5803056728318788,0.6048301098262691,575.6021524699246,7.350772799179141
MFIP,1,false,1995,2,0.6017539765032919,0.5539762207935773,636.8403166013117,7.35642339415333
MFIP,1,false,1995,3,0.6168498596731505,0.5114246922621062,691.1945731844621,7.365846393168879
MFIP,1,false,1996,0,0.6274125367781114,0.476789801008403,727.4341976636043,7.380598943344334
MFIP,1,false,1996,1,0.6336469957314764,0.4490986394398636,738.051572959503,7.374416824914648
MFIP,1,false,1996,2,0.638875269081713,0.4261708870132212,750.2610513976292,7.37120668086029
MFIP,1,false,1996,3,0.6425648531039524,0.40705487767613924,774.1883904040081,7.374846654781666
MFIP,1,false,1997,0,0.6452807300326837,0.3909075303411318,794.9855378799209,7.382529898801143
MFIP,1,false,1997,1,0.6474393282709235,0.37701206837475537,822.2872261070421,7.389160623403024
MFIP,1,false,1997,2,0.6487950539954006,0.36515847227431586,838.8452297852652,7.390527058934801
MFIP,1,false,1997,3,0.650005037873721,0.3549564897339323,863.535556540305,7.398184906787441
MFIP,1,false,1998,0,0.6512578318560233,0.3460652201278466,888.0730139385568,7.427182676451343
MFIP,1,false,1998,1,0.6519865681153515,0.3384282240308727,911.7687463830216,7.435526362236848
MFIP,1,false,1998,2,0.6541689357532354,0.3313122231233754,938.0185963913567,7.436655965344909
MFIP,1,false,1998,3,0.6577419197637658,0.32535087769904325,930.2604317779482,7.402889881951259
FTP,1,true,1999,1,0.5212176627835312,0.2425984118571263,417.5248431468345,7.276857589966588
CTJF,1,false,2000,3,0.6212584163933728,0.22608721040507782,829.9124500803999,7.448261371492062
CTJF,1,false,2001,0,0.6107248364468782,0.2336027333176408,786.9262028976915,7.447835612114393
