source,arm,app_status,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,0,true,1993,1,0.6096281583441391,0.2805706035433725,801.8156225875745,7.570637650882557
SIPP,0,0,true,1993,2,0.6136954863029999,0.27029459442135534,808.567670697951,7.573473272219072
SIPP,0,0,true,1994,0,0.6405592522306583,0.2600700126912064,852.7670444273946,7.5980313580734
SIPP,0,0,true,1994,1,0.6483116424225144,0.2577778020795577,859.1678705606344,7.595664393926904
SIPP,0,0,true,1994,2,0.6619763793058897,0.2387876178260761,870.5891289597588,7.60014759896501
SIPP,0,0,true,1995,0,0.6812496737819983,0.2312674710140949,946.2621227670066,7.63574969940978
SIPP,0,0,true,1995,1,0.6756788327200911,0.22807783846186686,899.9985288569823,7.613790615969015
SIPP,0,0,true,1995,2,0.6813181015398105,0.19984013795815955,943.9996237334313,7.6174480979530435
FTP,0,0.0,true,1994,2,0.3010340612939325,0.8646678194980275,83.46087187847324,7.420084531029985
FTP,0,0.0,true,1994,3,0.32369186606765155,0.8579985935715031,108.6710818877546,7.416217694024299
FTP,0,0.0,true,1995,0,0.3700889390955118,0.8164365613878367,152.88591764275617,7.42468759073991
FTP,0,0.0,true,1995,1,0.380790429154205,0.760408698108398,178.59970576624204,7.420089865057561
FTP,0,0.0,true,1995,2,0.37220759528007397,0.7135249215341658,193.34094017647507,7.4142495522958995
FTP,0,0.0,true,1995,3,0.41159689101590685,0.6688124456716464,225.33548587500186,7.4260481560308635
FTP,0,0.0,true,1996,0,0.45204164362938126,0.6296055647152405,263.90415321665273,7.429472825476306
FTP,0,0.0,true,1996,1,0.4919195125002053,0.5859830134320391,299.6482519157581,7.439005844205177
FTP,0,0.0,true,1996,2,0.5114531443993938,0.536511344843323,321.6184647934517,7.436357911894835
FTP,0,0.0,true,1996,3,0.5188982225890356,0.4984168502845071,342.87040899936653,7.426142902638863
FTP,0,0.0,true,1997,0,0.5183655410543557,0.4630485736804113,344.13972255010884,7.417018496429331
FTP,0,0.0,true,1997,1,0.5453698391301098,0.4378781270731563,374.42691253270203,7.417741942223084
FTP,0,0.0,true,1997,2,0.5346512246998592,0.405411915648589,370.6938780981089,7.401727180718433
FTP,0,0.0,true,1997,3,0.558381607032074,0.35184445683643234,395.8827354757688,7.407459972337664
FTP,0,0.0,true,1998,0,0.5672231731407755,0.3306986740034186,418.8806600172096,7.415942077849737
FTP,0,0.0,true,1998,1,0.5721534930046305,0.28893154766572177,429.1503674655866,7.412404488316936
FTP,0,0.0,true,1998,2,0.5896832387254412,0.2747302445132725,453.2635640530386,7.433749657130003
FTP,0,0.0,true,1998,3,0.5878301461378531,0.25945536669672253,459.0240037590564,7.414368777039989
FTP,0,0.0,true,1999,0,0.6056317718221575,0.24951111725507247,486.75004636825236,7.435921451948397
FTP,0,1.0,true,1994,2,0.4947919922133402,0.5986744519932679,214.07424660901418,7.402939548260939
FTP,0,1.0,true,1994,3,0.5167393772079617,0.588790636104206,255.22733040848433,7.4337349270250765
FTP,0,1.0,true,1995,0,0.5202971900274388,0.6214758223740421,273.7144124953879,7.426313631155529
FTP,0,1.0,true,1995,1,0.5188168663241225,0.5517631062735706,289.1177084248395,7.396841434947625
FTP,0,1.0,true,1995,2,0.5091176660941259,0.4732615987064668,295.4825959325292,7.390600314816129
FTP,0,1.0,true,1995,3,0.49703386071252126,0.47075336395417644,295.52034375789816,7.381896286220039
FTP,0,1.0,true,1996,0,0.4734843906716433,0.4425117536030657,293.0788568150344,7.368783441726341
FTP,0,1.0,true,1996,1,0.48498992333400953,0.40152385336144975,321.3685494521597,7.369213070003222
FTP,0,1.0,true,1996,2,0.46951410761128354,0.3714767504469535,322.70106117719274,7.356696562458349
FTP,0,1.0,true,1996,3,0.46795775418739094,0.329525266139892,327.8747142913345,7.3549585580451735
FTP,0,1.0,true,1997,0,0.47138269483839323,0.3165670347642723,337.06608778961,7.343592685616106
FTP,0,1.0,true,1997,1,0.47304838728919707,0.3086996507893105,338.5198273700703,7.33393939215791
FTP,0,1.0,true,1997,2,0.49758598615853206,0.2754690155889518,366.5822231505641,7.352965502109233
FTP,0,1.0,true,1997,3,0.5052028568813013,0.2634838675736278,391.55907388954796,7.354499490581156
FTP,0,1.0,true,1998,0,0.519588053728107,0.22851120455535173,413.10905927871966,7.36342822945408
FTP,0,1.0,true,1998,1,0.5109621054221388,0.21481929285780946,416.9641770008576,7.355458739740931
FTP,0,1.0,true,1998,2,0.5314192937805812,0.20335850001805003,445.39600361313325,7.376027924854846
FTP,0,1.0,true,1998,3,0.5543778986556468,0.19758864904312273,483.1362000933427,7.388587594213827
FTP,0,1.0,true,1999,0,0.5390795888081831,0.18336956660264833,492.27155419159016,7.382394066652567
FTP,0,1.0,true,1999,1,0.5546968292368439,0.14532459261176223,503.07413454786376,7.387852664754076
FTP,0,0.0,true,1999,1,0.573080230434902,0.280645062927794,420.92184625490586,7.413877993477701
CTJF,1,0.0,true,1996,2,0.42673014083241506,0.9565881716383647,178.05281754268404,7.570506810884833
CTJF,1,0.0,true,1996,3,0.4978943634928397,0.9509634900459513,231.77100592130125,7.592703733809886
CTJF,1,0.0,true,1997,0,0.5315093737961846,0.923588282390785,269.50778931561354,7.601045845634285
CTJF,1,0.0,true,1997,1,0.5703129991946887,0.9002807176398939,322.7781679619522,7.615678751686329
