source,arm,app_status,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,0,true,1993,1,0.6094987499793914,0.2767531518684971,835.3436121460572,7.746813920610544
SIPP,0,0,true,1993,2,0.6165647709827776,0.2677538611257893,848.1238979967366,7.752397101452109
SIPP,0,0,true,1994,0,0.6409206352232584,0.2614472171287494,893.004262416989,7.782013009289042
SIPP,0,0,true,1994,1,0.6513191724263198,0.2611842842487548,894.7395112123033,7.7761488372866925
SIPP,0,0,true,1994,2,0.6654336018544781,0.24310231414358996,907.7994916631937,7.780493126186719
SIPP,0,0,true,1995,0,0.6811383161077292,0.2325372400662697,1004.0307827172619,7.806360083594999
SIPP,0,0,true,1995,1,0.6849702123319467,0.22940396892065132,975.4519093206238,7.780216891143521
SIPP,0,0,true,1995,2,0.6823973838412825,0.2023744699143529,1021.9120283631853,7.797218864645092
FTP,0,0.0,true,1994,2,0.3082795182258838,0.859062971283136,82.60605500142097,7.430032991418335
FTP,0,0.0,true,1994,3,0.3242483422493468,0.8545126962569747,105.24657581795384,7.426100731733335
FTP,0,0.0,true,1995,0,0.36803754173886843,0.8139867297701928,146.77339674301416,7.437767297813927
FTP,0,0.0,true,1995,1,0.3820106524660011,0.760055112222748,173.53428403668474,7.436593841302487
FTP,0,0.0,true,1995,2,0.37134402865048916,0.7125120447988968,187.30511157751752,7.432240424089256
FTP,0,0.0,true,1995,3,0.4070149869173868,0.6708311519707785,215.7312991319286,7.44659071150606
FTP,0,0.0,true,1996,0,0.4534314200698713,0.633361634879377,255.7912929269468,7.450237126050466
FTP,0,0.0,true,1996,1,0.49419281735380494,0.5891912858874964,298.8830341501597,7.467435090025701
FTP,0,0.0,true,1996,2,0.5062731841544723,0.5419030166280245,318.4531297398892,7.467038048539983
FTP,0,0.0,true,1996,3,0.5201757650325418,0.5038016857977419,346.7078440420547,7.45987969551342
FTP,0,0.0,true,1997,0,0.5186090887306,0.4701181895347653,340.7304560943561,7.446255766374435
FTP,0,0.0,true,1997,1,0.5415625752002093,0.4447064444624593,364.5850356866016,7.450711982885696
FTP,0,0.0,true,1997,2,0.5327853905883152,0.41076091555522176,372.53065284499866,7.435791755485208
FTP,0,0.0,true,1997,3,0.5499552132043091,0.36054455280874087,387.33985069350274,7.439452354229549
FTP,0,0.0,true,1998,0,0.5647060603395344,0.34103229645026806,411.74382376450603,7.450619429673954
FTP,0,0.0,true,1998,1,0.5655512148000108,0.3017381627520729,414.0488749229381,7.443327355571606
FTP,0,0.0,true,1998,2,0.5832795043603729,0.2878783919150568,436.7556910630842,7.467966773359294
FTP,0,0.0,true,1998,3,0.5842927055099563,0.2716028901727639,445.0566580309957,7.444595457377228
FTP,0,0.0,true,1999,0,0.607552752201958,0.2624541049447724,468.4085767767576,7.466627177872022
FTP,0,1.0,true,1994,2,0.49997739734461333,0.601032564210743,218.0662628822577,7.483870872372076
FTP,0,1.0,true,1994,3,0.5208204704496748,0.5935250544471964,261.16441901564616,7.521396540247673
FTP,0,1.0,true,1995,0,0.5162555003396455,0.6279496831634874,277.74301972293927,7.522284365323561
FTP,0,1.0,true,1995,1,0.5114633479777656,0.5549342987336506,295.2638964279355,7.4992082524153165
FTP,0,1.0,true,1995,2,0.5035060430797058,0.4778049054635466,293.27248975516477,7.491210139901029
FTP,0,1.0,true,1995,3,0.48669171265700567,0.4753781407729641,290.15282953147084,7.48674580055395
FTP,0,1.0,true,1996,0,0.45962115079989196,0.44884759616608705,287.54418336935606,7.478303849874855
FTP,0,1.0,true,1996,1,0.48397470878910903,0.4045510574631517,313.34654649283726,7.484671886943743
FTP,0,1.0,true,1996,2,0.4688748801900626,0.3755529116403599,317.21089336525387,7.47188246863721
FTP,0,1.0,true,1996,3,0.4707260616053438,0.33392303749972524,329.7030110510035,7.478493582030995
FTP,0,1.0,true,1997,0,0.46843627298304896,0.3227405283558738,335.3514081457139,7.467510723324223
FTP,0,1.0,true,1997,1,0.46873343816164825,0.31662615155516555,329.3909072492489,7.452785389300955
FTP,0,1.0,true,1997,2,0.49686530971689996,0.28241636292097805,356.39136621704876,7.469729723384286
FTP,0,1.0,true,1997,3,0.5045813150574441,0.2711958671327163,382.22795701855983,7.470926214607904
FTP,0,1.0,true,1998,0,0.5128267935400466,0.23884831420903346,397.33607135454895,7.4852298646938
FTP,0,1.0,true,1998,1,0.503614150063098,0.2250629376101398,398.0292267902909,7.479049756884079
FTP,0,1.0,true,1998,2,0.5287063727704778,0.21249998310970128,428.192696719969,7.494487171170286
FTP,0,1.0,true,1998,3,0.5497595551377419,0.20734882989224898,459.21198185321003,7.5029307713322115
FTP,0,1.0,true,1999,0,0.5377674358163491,0.19473667501239175,465.75249238737297,7.496909636305522
FTP,0,1.0,true,1999,1,0.5580825928580517,0.1608513009571553,488.8678700562285,7.491563278164331
FTP,0,0.0,true,1999,1,0.5514222955540395,0.2960600209209984,419.98519506638326,7.389177577515127
CTJF,1,0.0,true,1996,2,0.41772920382986745,0.9522658683775037,174.65388029540094,7.573164834899567
