Db,Dc,Ib,Ic,gFb,gFc,gNb,gNc
0.8750689564870007,0.9485521405540109,0.028102291970200418,0.013975217201745313,-0.4888972427301368,-0.466928022084357,0.16418446742402093,0.21487863870321888
0.8217706200444429,0.9273858225237647,0.030523751924411435,0.01153521763318211,-0.4804396377175639,-0.3208026734163043,0.16774424162211554,0.13987420666775874
0.939357272996886,0.8790534521281108,0.01547002594539364,0.017901248123801474,-0.4612216026093674,-0.5766992702877003,0.32824767286994705,0.4007658109207415
0.9332551650874651,0.8948326150294202,0.01222441961797905,0.008880640627655475,-0.8547339891405876,-0.8694870810962423,0.6759754824334125,0.6995565476085939
0.9254185313259309,0.8466188510772458,0.011443449238019248,0.0053996827201205164,-0.4074805710577518,-0.6790744642392417,0.32916512814160503,0.5642880132524253
0.835248536425784,0.8912657402843561,0.013020693046765303,0.005267874352179314,-0.10416694486391842,-0.20763687932961794,0.20946314080001072,0.22912946888172003
0.836770123271191,0.8324073333674403,0.010914709346786938,0.005588961327785446,-0.06349248836307608,0.17188765676408924,0.1412602206647393,0.008056882570164348
0.8943176027353386,0.873476538042744,0.00902007522811277,0.007430028995782037,0.3978438131205766,0.37686609435646545,-0.3277507959564012,-0.34266024533952066
0.9040666817795232,0.8776861978693835,0.009402773204413233,0.006580491288647072,0.43959511945907837,0.41196165208241053,-0.3716026382274722,-0.3435983138458705
0.829229905634434,0.8798685227746175,0.012131154529010042,0.008552970209420733,0.5677436344997164,0.4110698642270991,-0.427955609655883,-0.32276294858303567
0.8261764104618681,0.8535789325568698,0.012631449205476864,0.006761261046132578,0.6002142492939786,0.5829978549941361,-0.4547520648913128,-0.41018280302762045
0.8966664868069384,0.8727961525535386,0.012840267942308473,0.007625306704335773,0.815982126204323,0.8405434390422477,-0.6929177932125978,-0.7348625618139537
0.8862776310122121,0.8373919204688485,0.00874216649058088,0.0016731564069690803,0.17599756139573897,0.18000108681254146,0.020111144106021772,0.05357995477558708
0.8564710779837541,0.8445351146335246,0.011914424626425783,0.0014427538652004089,0.21752697738160665,0.29782375444403053,-0.035385033190202364,-0.0618371081865825
0.8690489224447748,0.8692945050268582,0.014386200216592811,0.0013301603025526606,0.03257131847167338,0.05056165787944078,0.013106967297896954,0.025453846608177955
0.8503017141937397,0.8658736410037174,0.01656463589227791,0.001193259898711711,0.1551669565191922,0.2168642704002215,-0.133147461384437,-0.16138396201680583
0.8733912970854233,0.8592215452687959,0.01574359193256371,0.0033182820773897375,0.2411357386151125,0.2914264170711238,-0.24914069814757434,-0.30481587606651916
0.9487050069183283,0.8505123742890668,0.011915866037910842,0.004267027605294298,0.2950098433407704,0.4730103105656749,-0.30226531542141943,-0.4802965489177531
0.8682205249231997,0.8606068187468034,0.015512517732298264,0.00481943846251158,0.44932076787468844,0.5015692547423907,-0.4036595680648223,-0.4583525572367617
0.8511392216860615,0.8330505874909258,0.028932117923382735,0.018393928331405,0.5874449020702963,0.5819923072171429,-0.7886740214319097,-0.8339724143273901
0.8522261419075776,0.8227782436967027,0.02937852461853732,0.023728355156475586,0.36024216008974497,0.3365980609468875,-0.5202693765691222,-0.5720483837164343
0.8522538112631438,0.8290270097734347,0.027668916751706754,0.021151426244598485,0.38731740047160557,0.4958421402332198,-0.49739871482375375,-0.6221958327403219
0.8392153016452099,0.8338088978589385,0.02710312198896133,0.009232477339620602,0.9364038667019248,0.9962929162724721,-0.829965975565756,-0.8971700299436289
0.8142103727380933,0.8663678827174626,0.03377999023896067,0.012904651761790186,0.6327443562653516,0.5001087559661506,-0.8872515331109132,-0.7096551508469573
0.8566042681733516,0.8424725397933082,0.033491130972076545,0.020557658130865766,0.43434713437595374,0.45157403210530545,-0.8954830443398654,-0.9843486306187386
0.8886191692171106,0.8248503156789333,0.030093266708152162,0.020823809843615662,0.4666711803817485,0.6099993090433697,-0.847116844573589,-1.1340644714764403
0.8516277441281518,0.8284415645383257,0.03759672370221036,0.02793191270946086,0.2955923141137835,0.23632651551589046,-0.9213336418935882,-0.9281512386927633
0.83647915943176,0.8136209279885479,0.03110889330688204,0.022712985578554102,0.13281717742273358,0.2052601448511151,-0.6489555909151539,-0.7236635573554324
0.8146678600852537,0.8098097981805705,0.033568135052040995,0.02326430113234498,0.33978446581416755,0.3244062280686615,-0.8796840223857609,-0.8439717776281288
0.8033333953487809,0.8109941821796941,0.03261373930378386,0.02454065860316529,0.012808971304858918,0.14659991092471492,-0.6225868671745862,-0.6937651290457012
0.8140020180097856,0.8134004032150394,0.027967651595022847,0.022564469554143374,0.5812085828121525,0.3882160489863784,-0.8470034223957048,-0.760175946619642
0.8093158506846792,0.8600047152848004,0.041721815980224536,0.029389067985826772,0.4272615255019767,0.2850039905721,-1.1448995292236679,-0.9171408986611425
0.8972021778911609,0.9519571520625261,0.013134495396342108,0.01383891518120596,0.3640000596262043,0.3515668978321944,-0.5146662869278251,-0.43089254890090234
0.8957352661540261,0.9234938052191715,0.009564761541345904,0.012721965919882793,0.011379041874306939,0.0429275781558105,-0.13881043398289528,-0.17777564710681104
0.899609625616571,0.9229255522856917,0.00937500006822775,0.01276053353842262,0.02852487210355248,0.0642810309754811,-0.13745830047154706,-0.1844697381350764
0.832656342103221,0.8921215745062703,0.008539849208154246,0.0070074509642119275,-0.0684485974978275,-0.031575833234195105,0.0016458337882578888,-0.001962135102715701
0.9215179422361385,0.838755710423981,0.012659840247331312,0.015397154002912129,-0.5260122107415799,-0.6265286478075958,0.15770914595838503,0.0778481079178448
0.8285964409977503,0.8489921358638597,0.015419143832434219,0.006425064252997721,-0.6298088259776666,-0.499838047323949,0.15306465826754678,0.07213710237723214
0.8239665478487983,0.8378424886079134,0.015073066774639647,0.005030498711652502,-0.5470879775988804,-0.5892204828382841,0.06811369209204576,0.1399860283948211
0.8102298842049195,0.8653297480226977,0.016902976574136697,0.005240009287366805,-0.5998369192374187,-0.49895314519529665,0.0680747113043485,0.0562650285793076
0.812489052853792,0.8540329850010918,0.015949182970831408,0.006356102510386345,-0.4397496697791945,-0.33956571100578814,-0.0631873240289802,-0.034484680265005174
0.823780981538082,0.850590696957649,0.028960157568674913,0.0223826747012381,-0.2931278871547225,-0.22093443103348553,-0.47999071140404026,-0.4615685855506715
0.8540847392925697,0.8712531329886303,0.019573344746805985,0.015406256021711046,0.022279677507849982,0.054217320286664705,-0.4858854268981314,-0.49143110516641864
0.827250965583434,0.8852193154348391,0.025033970898718984,0.013039584595147643,0.010911704746012774,-0.003196008847781151,-0.5407781788228485,-0.40253917083003254
0.8281978035188935,0.8538179114756952,0.03251797139213014,0.019485238825303165,-0.17123054284967765,-0.1540901294895034,-0.483712950079503,-0.39757955725339245
0.8340502013846258,0.848587963245846,0.03556489209243091,0.02309684218531674,-0.36187380235283295,-0.12593308227110267,-0.3957205978374876,-0.5029402259748186
0.8348859580081053,0.9525070106732187,0.023174912944598586,0.00848463329725464,0.491411751875912,0.26242454352777367,-0.7038314842654585,-0.3697747111578704
0.8221445579442777,0.9006133333465537,0.022162290462569935,0.009202796722765593,0.2035485420355898,0.2861528876668751,-0.4080709160729845,-0.36627930434079903
0.9167381109638408,0.9213560438356686,0.02403260697325775,0.014502719155190899,-0.08248217043521255,-0.04368195219298654,-0.3353138985017712,-0.3618874545453925
0.9265478438153237,0.9057152708827877,0.02439532454148031,0.015219400543942304,-0.08713791268920157,-0.06749214200156883,-0.3563673044648217,-0.3746534036281559
0.8364359311657059,0.9794919703765406,0.027121277563839336,0.00673616149624067,-0.02597933922093354,-0.008709252655160427,-0.39831082626028436,-0.15214641163702902
0.8149707569242143,0.9711468470676746,0.023110223091230758,0.006078049791393061,-0.40793667464913774,-0.21214204605889408,-0.047685605398812614,0.03195032487964111
0.8150440463597661,0.9318640232605347,0.025243175651778846,0.008323406668816782,-0.6219198790455327,-0.4421326377384305,0.15169553585814288,0.19667512883039828
0.8010172685794869,0.876110774886918,0.03517313126458553,0.01545420546630779,-1.0720283027653275,-0.7519148345591664,0.2705422850929886,0.22436750313453402
0.801232180302626,0.8716360447911139,0.0360116572179726,0.01924595412068622,-1.1207233185793868,-0.8962350821483831,0.3138286821071472,0.26567470272374916
0.8028722038200806,0.9401387273018724,0.03330978646862236,0.011045708443027442,-1.2493536825256024,-0.8045703682360372,0.48336974804424493,0.37721062008963724
0.8165373973961518,0.91990480630577,0.03628520344739124,0.015316785899625738,-1.580946837740307,-1.0415938110832363,0.7046222195333995,0.49882358646027436
0.8052543228794818,0.9218104449152522,0.030436739459997864,0.01646157258319867,-1.3276980137082224,-1.030595761469486,0.6000181301868666,0.5544459673295234
0.9180707158924934,0.8346288134733908,0.022391691404538044,0.03456666227451726,-1.2600110565471727,-1.6783657700793113,0.6883281447808036,0.8359210872264002
0.947202841734124,0.8594732144865149,0.020728064710607463,0.03227303215001191,-1.2234009898125715,-1.5934356083911676,0.6927095705386459,0.8078602494077276
0.8808223787139124,0.8117843159858694,0.03516557776500392,0.048251372832435885,-1.293485659907526,-1.5614715348316872,0.569105377145938,0.6055262957286507
0.8281935398956239,0.8188093874383107,0.03236755388119449,0.02904875762728301,-0.8744383740706332,-1.0836936585710557,0.5243323100487047,0.6488755068685164
0.8427396350146206,0.8239432760507508,0.0325104860558213,0.029559293304180854,-0.9663478814135411,-1.101118656283572,0.5424247263853617,0.6124487916030286
0.8559897176421539,0.8582904704514444,0.034637397145849534,0.029591145970050973,-1.2621055436734987,-1.1990100827819448,0.7911657356646158,0.7692429464072017
0.8506355997135536,0.8629381686061445,0.03612761369233382,0.03114225352477713,-1.2821545743902834,-1.2112070942249864,0.7846961412717772,0.7326164143373108
0.8635884461218948,0.8545900711240035,0.03366998238691883,0.032843725930902304,-1.3783907310376808,-1.3865338939420806,0.8837806252770224,0.907726321931623
0.8683161776408214,0.8112422745431499,0.014948285048510496,0.03991142831801306,-1.0123275032360395,-1.2828018919646071,0.885585986722071,1.096005076223575
0.8343060512642195,0.8689460606075442,0.010394966340061478,0.024731196175095574,-1.28593868229938,-1.2210347471791323,1.3248458820186815,1.2002030086920517
0.8538858841973851,0.9144694443997337,0.009684459041553501,0.020001045771832544,-1.2509944156409036,-1.0965480536352383,1.2188873785731817,1.0250310995127712
0.8449630739781818,0.8807815932859367,0.010607692258627333,0.025161139293529484,-1.2519446424816791,-0.9688776877380985,1.2110148282890756,0.9618099494646928
0.861372096209709,0.8801281364062001,0.007971625723444096,0.026132249434740774,-1.105065772176736,-0.9864832867971451,1.0926968887346784,1.0100132460507774
0.8772692774912376,0.8618713443307806,0.008493170916106837,0.03204644241987339,-1.0658620834248418,-1.1113197642489143,1.0137895435967468,1.0217135434865394
0.8543987814669036,0.8405526280157862,0.008656020678376505,0.026568413921115495,-1.0721423699133323,-1.1654738883558746,1.116295561598017,1.2487602258018708
0.8136809913942316,0.8383516753118463,0.00941790280357334,0.03238899492828691,-1.299878901677396,-1.0333316954313403,1.345903100470344,1.1543914202572871
0.8082170989827612,0.842833112659458,0.010001455755504506,0.03839972812288063,-1.2470903012325152,-1.1247226742998828,1.2925726382175755,1.1527151995512277
0.8280251633070815,0.8759137558657273,0.006607499461482945,0.037999339799982004,-1.493652282254716,-1.4062410456671526,1.5357985873269508,1.3509851949287222
0.8654106436739352,0.8571113860136735,0.0058014446752512865,0.04132941877577788,-1.4668205249329893,-1.3162115193486352,1.451457914404787,1.3600681647949764
0.9100004872946814,0.8917373872366796,0.008373523363140147,0.035995470068573836,-1.3934162111421131,-1.287661866988074,1.2605297478232038,1.2041755071419495
0.9515829709710422,0.9269686247422184,0.008010042327056249,0.030361517169293556,-1.1157408664074935,-1.2732965017099054,0.952214714396753,1.0854155277565374
0.8997797342489342,0.8788589884034552,0.007514744022365896,0.03668593250040056,-0.8740427224397662,-0.7924413327395468,0.8905123456394612,0.8443080145484485
0.8727916187460634,0.8536473136817494,0.008038400285773817,0.04242463082557757,-0.568413442328076,-0.7741248175841711,0.7028176030519888,0.8232450808798721
0.870156987216147,0.8507477429185215,0.006725020391105539,0.03752998836920766,-0.7943771391965526,-0.6804417204849809,0.9559141470036829,0.8989093764945149
0.874765681921137,0.876665786768178,0.0063140362604753465,0.03300560476034464,-0.7600155410957183,-0.792767118918174,0.91459275354871,0.9277981574520942
0.9389345827010067,0.8841326347987453,0.004966366791454991,0.032419446059317306,-0.41759032336755975,-0.527242559010195,0.49754627910750715,0.6261712432161786
0.9198756093710896,0.8574109465734815,0.006540796528472675,0.03526787822983684,-0.649112641783212,-0.8228044966712134,0.6830409266799604,0.85848135560691
0.9224245085358063,0.852934080919945,0.006470581753324371,0.03349418228053616,-0.6908987201362313,-0.8245650251239325,0.7148013705567444,0.9002091244855848
0.847329912416255,0.9136949081828876,0.0051623571264431635,0.02941593429729549,-0.9773404615710919,-0.7020058651886807,0.9985354729282809,0.7097495892644696
0.8563785092029336,0.9115568671460045,0.004683500719178709,0.029268681106188535,-0.8845030516431391,-0.7491112061842891,0.9592232908015252,0.7867077129528357
0.8661987828960921,0.9084143337142804,0.004577731683005001,0.029628020679444072,-0.8849738384611212,-0.7376411476744476,0.9532886239209111,0.7857505773619846
0.8988706758489675,0.9301786871354119,0.008929538356979209,0.03098728581478246,-1.0715803554169379,-0.9884726035210389,0.9640227089001079,0.8699176709306999
0.9050592577819935,0.922430501693871,0.009211863454127844,0.032193876682074976,-1.1179246457655436,-1.0248243339137297,0.965726144894758,0.8756278161515811
0.8686047891157448,0.8703025328094122,0.006729194011849231,0.04023047860208924,-0.9988696522086002,-0.954254234184833,0.9123497806975522,0.8519457156036734
0.8232081239463207,0.8535325873804777,0.006315886327057998,0.04261882215455754,-0.9361495677431386,-0.8435095671949879,0.9729273811121244,0.8358177738166628
0.8343653150240605,0.9206030836019037,0.005004117838718227,0.03148031271319102,-1.1997786442463199,-0.7925735587454694,1.1501546733747325,0.7370773565962341
0.8387815353015521,0.9185726457612199,0.004640014988844269,0.030623180935634185,-1.1462806761338786,-0.6964334501869636,1.1410529664837012,0.7018251650730298
0.8625959250535093,0.9534081141267997,0.004119072983623802,0.02514481372530615,-1.134832001329608,-0.8183976758528837,1.09237673768459,0.7249410667971325
0.852144915437265,0.9406429867677457,0.004002442520832953,0.02483496297229118,-1.0390203806120906,-0.828184816688248,0.9970554800750255,0.788261261758882
0.8054548055003298,0.8918303429611474,0.004578273625122655,0.028889655067491582,-0.729597982880785,-0.5889064518676956,0.7426195488973284,0.5786632842922907
0.808310573330177,0.8568490212619574,0.005353099681334455,0.03543365886291021,-0.7898762620033373,-0.601115131504733,0.7688010897129698,0.5738258005461048
0.8688471472058972,0.8346212472955522,0.00752199454113419,0.04319512646046149,-0.7127452693074987,-0.8193645866528185,0.6607866186795772,0.7321428418814424
0.8793428273679555,0.8179610199633826,0.008773287202877053,0.045642870256717476,-0.5804968289317751,-0.6735644878220508,0.5294502057699555,0.6336905052076465
0.8790835739109323,0.8141842434998257,0.008356712735834106,0.04965426746978443,-0.6211748884700574,-0.8664183124488993,0.5499344412215006,0.7321686169811756
0.8141973618732313,0.8111708450106995,0.011146574336024326,0.05248784937256813,-0.532009360898416,-0.5745525262236606,0.5220442227521178,0.5217693412350672
0.8481711187749588,0.8071757943124609,0.008866670124870859,0.05630184374525437,-0.9737033392259506,-1.1109144723254447,0.8403431576949743,0.9933826077945365
0.8058753610217052,0.8022211133587166,0.009805635868947737,0.05858715320506063,-0.7835485164089109,-0.8392981248707774,0.6303914628522018,0.5702609501670071
0.8962235351428248,0.8009191301715683,0.009110578396046615,0.03586045538423264,-0.7761361712266093,-1.0915627667173968,0.704967548941628,1.0066064970135535
0.8343247683747484,0.8015688673467265,0.012110996301175455,0.031635716435203694,-0.49227719775502,-0.47890836767582257,0.5810440455381021,0.6212302449153508
0.8249525349949031,0.8118194436431775,0.01265966876066353,0.03679087965767452,-0.7181790148718155,-0.8068965492209887,0.831824786691453,0.8379480104222967
0.8267234867657146,0.8770909418245825,0.012571023377596972,0.01732767130673039,-0.3414236763480012,-0.21652979362957536,0.498673887584685,0.3242097795215253
0.8142854926459439,0.8651208719559862,0.010955595584891085,0.019295860925115826,-0.028326756162172728,0.06602704425969996,0.25081276888460424,0.11604227763687591
0.8085716521505087,0.8271695641957414,0.011056916860163666,0.022664390189183224,-0.0017610708824549182,-0.06266595900335004,0.3236269614454339,0.3141934959134711
0.8072548549484017,0.8183413742120758,0.01132886908000479,0.021838983687450547,0.1226270112143042,0.22550383243326966,0.2492946565905303,0.20025163145907232
0.8321395774802759,0.8206611545740796,0.013323211165869018,0.0250106491493449,-0.1347895530885197,-0.07997376217348284,0.32024010190628394,0.29650037287929987
0.8281929764105482,0.8508484120099167,0.015532587065394367,0.026981919845985552,0.01879935147241074,0.052227512026136846,0.19245227737211934,0.15982075565203901
0.8463869414071964,0.8560186003517406,0.015846983415209695,0.029836331521538174,-0.31816489554360006,-0.2555743759531812,0.3817898238357422,0.3210675708652255
0.8721157802566711,0.8658254727875311,0.01184850872348191,0.03401855372818884,-0.5843876073084309,-0.568185131776737,0.5053650397752034,0.4653377677648214
0.8686017442335775,0.8763223858700102,0.01134687104708365,0.03131394536373802,-0.07004777835703613,-0.018214530188763733,0.07911510305275549,0.049167357260526234
0.8567911332442162,0.8562328993842631,0.011189844847499755,0.029427148559124962,-0.048946328408170814,-0.03533644739704789,0.08552518363891881,0.10149408637321855
0.8429524410224627,0.8714140787463612,0.019297079453197728,0.037241382075946995,-0.1206027485781076,-0.14707878331958013,0.06326726605838218,0.0612571533279862
0.8122178618392317,0.9054075009642141,0.020234278559790868,0.02731413233293046,-0.3216933242183164,-0.16936970930541828,0.30985074892529774,0.16407318020646766
0.8481103594252742,0.9233998152911512,0.01794376043347367,0.028473316572353424,-0.900825871186085,-0.6517253013592772,0.5683264034903077,0.39945446801225737
0.833598716727485,0.9342399719521646,0.01629631379760577,0.027536905292323548,-0.7062408952636889,-0.4977401326412232,0.4674309359206963,0.3015937940932907
0.8475935370659369,0.937790217451178,0.014990070612933577,0.024779793202812837,-0.7348526708285403,-0.44108120291984876,0.5187325726152525,0.3225890991969451
0.8531825559535872,0.9398299604851097,0.02109853001828431,0.027726690295387966,-0.7369832879337701,-0.6376102632686129,0.43306303059795326,0.4112930850659948
0.8469332693842934,0.8995414949279629,0.01701043060511878,0.029522528711588857,-0.167172466297429,-0.261170713619423,0.06611128850694747,0.13576453633236607
0.8835234468200706,0.8717294257587518,0.023334208481834,0.04279850507138573,-0.34952970788589344,-0.19415695355388185,-0.04501493280912383,-0.16908374190510167
0.8721752907178434,0.8622412476226551,0.019363042687305636,0.04676334930071419,0.059217562673319346,0.05723537135769918,-0.2986766853527969,-0.3181499715187821
0.8276467448471883,0.8967277241718967,0.02192268623490432,0.03272408913116162,0.03479403063237285,0.02139140433224318,-0.07826219351747277,-0.09449797092730172
0.8515149892236672,0.8659303710889223,0.028552921213618257,0.046189336182263466,-0.2819714776096005,-0.28341169997392646,0.03001690110960853,0.03029448361496856
0.8638043198404118,0.890216720942447,0.022797297596078063,0.04013962718430322,-0.35484580158254175,-0.25273338263346545,0.24974217884044014,0.14298246463401743
0.8544281746717537,0.8246295887633361,0.01610178649236168,0.04268368582598682,-0.15375966821254017,-0.09726971200122558,0.240256049236387,0.18074217761724398
0.8934508773184116,0.8398026453873457,0.02105666112714235,0.046734000479589935,-0.32759964598032365,-0.3609169092824789,0.1658513182671837,0.10611601597000053
