source,arm,app_status,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
FTP,0,0.0,true,1997,3,0.552357747416042,0.33206819135679366,366.80061781514706,7.384561060680452
FTP,0,0.0,true,1998,0,0.5678724648855844,0.3110001547350616,390.26283909908926,7.395086315245041
FTP,0,0.0,true,1998,1,0.5673335255203018,0.27033001650837923,395.5664658797386,7.395586934746748
FTP,0,0.0,true,1998,2,0.5858214594446846,0.2581025581364693,417.6448614546346,7.405466886524128
FTP,0,0.0,true,1998,3,0.5859650156686256,0.24284185333147365,427.29319953573196,7.401057912281923
FTP,0,0.0,true,1999,0,0.6036133920089528,0.23489760575640722,446.91979961534673,7.41551529057433
FTP,0,1.0,true,1994,2,0.48440887943915417,0.5728835828634159,214.28843549815028,7.320375961380517
FTP,0,1.0,true,1994,3,0.5115085132310963,0.5634809913403458,261.49908551095683,7.348938489186741
FTP,0,1.0,true,1995,0,0.5165466839737487,0.5969369075705939,282.10603109734814,7.354089852019139
FTP,0,1.0,true,1995,1,0.5179698456391697,0.5271286824109757,299.49276609852325,7.339581954190258
FTP,0,1.0,true,1995,2,0.5051223588112137,0.4482368289381034,298.56426204228757,7.334275722960848
FTP,0,1.0,true,1995,3,0.48893429471000904,0.44819885962590167,294.52955223011844,7.326966875116335
FTP,0,1.0,true,1996,0,0.45993067820826294,0.4198604479925294,283.35482206190187,7.319586555693857
FTP,0,1.0,true,1996,1,0.48399966588899623,0.3802990138877006,312.66151877107114,7.32041078073424
FTP,0,1.0,true,1996,2,0.46573699682824293,0.3509034779449186,314.318874549811,7.314410088496222
FTP,0,1.0,true,1996,3,0.4681191390641984,0.3101327770821847,324.7413138571036,7.316335213130172
FTP,0,1.0,true,1997,0,0.4709350645687964,0.297820588512868,335.0075981092698,7.308660046746079
FTP,0,1.0,true,1997,1,0.47200298041076144,0.28992080872672926,333.0716982344763,7.3045271785248715
FTP,0,1.0,true,1997,2,0.4932506626650979,0.25833555053642343,351.1914434182368,7.321290782487445
FTP,0,1.0,true,1997,3,0.5064904003150239,0.2464068167387663,378.1270597571923,7.326342782559453
FTP,0,1.0,true,1998,0,0.5114569796250925,0.21528427070253509,394.32876750247294,7.331262752451129
FTP,0,1.0,true,1998,1,0.5055770221461808,0.2014721417101661,399.8729395639376,7.327830255494079
FTP,0,1.0,true,1998,2,0.5293227860077978,0.19012856711449447,429.4775241333372,7.339659463591278
FTP,0,1.0,true,1998,3,0.5531441388603361,0.18526201228546282,464.7795926193781,7.3594096792527415
FTP,0,1.0,true,1999,0,0.5403713495386648,0.17104208601168785,474.72174088444183,7.362596659369154
FTP,0,1.0,true,1999,1,0.5512213464524985,0.1346580828787732,495.1467698221165,7.368436297742009
FTP,0,0.0,true,1999,1,0.5627248149024231,0.26261875635482684,413.2963173514471,7.4195305438088885
CTJF,1,0.0,true,1996,2,0.42108009620072934,0.9650932496595012,180.51530826964898,7.595026221863823
CTJF,1,0.0,true,1996,3,0.4920924110691344,0.9592161169865578,238.82446120452641,7.604093514188833
CTJF,1,0.0,true,1997,0,0.531901154799612,0.9358788518491467,279.78522709445264,7.611052717909356
CTJF,1,0.0,true,1997,1,0.565711381404084,0.9150199853683983,329.8963605228237,7.619238100187899
CTJF,1,0.0,true,1997,2,0.5967089158530313,0.8942330598506956,381.3893287992501,7.627014315443486
CTJF,1,0.0,true,1997,3,0.6090166760591826,0.8645799226409533,417.09474215524057,7.632502170617903
CTJF,1,0.0,true,1998,0,0.6116224051836708,0.8320742611905955,447.4331756075692,7.637564328022607
CTJF,1,0.0,true,1998,1,0.6177485102538293,0.7872837188658112,476.13807520606997,7.637743047947177
CTJF,1,0.0,true,1998,2,0.6525548224762788,0.6967568639771513,532.5439076010182,7.599825537572617
CTJF,1,0.0,true,1998,3,0.6563666060432058,0.5331793933804314,555.171690190505,7.603536542120655
CTJF,1,0.0,true,1999,0,0.6469839599642344,0.5151594691121972,563.662805388691,7.582799050587645
CTJF,1,0.0,true,1999,1,0.6645332968093266,0.442241023126444,592.4964063906502,7.574961443475494
CTJF,1,0.0,true,1999,2,0.6784861876983588,0.3922789936933533,620.173096942409,7.579165880655541
CTJF,1,0.0,true,1999,3,0.6851371186358871,0.34903248751839583,640.1161566274632,7.5725703742044885
CTJF,1,0.0,true,2000,0,0.6963862436763077,0.3320379451680586,657.6886996326281,7.574403281914722
CTJF,1,0.0,true,2000,1,0.6957622054521575,0.3162692528062232,667.9763187790395,7.5734598804009785
CTJF,1,0.0,true,2000,2,0.6967416327139303,0.30564283901453576,679.4727598856085,7.5607927199024045
CTJF,1,0.0,true,2000,3,0.6971223588063341,0.28101826628277005,713.8464510615314,7.560179875320917
CTJF,1,0.0,true,2001,0,0.694536081675644,0.2174600078971182,707.2374767435142,7.5558539667849525
SIPP,0,0,true,1992,2,0.5923777721172555,0.2652066860062568,780.5733820135722,7.467570245487992
SIPP,0,0,true,1992,3,0.6355169838886094,0.23823191683920472,818.5867496059635,7.481006308004781
SIPP,0,0,true,1993,0,0.596472207138942,0.25921111343839,803.040077309268,7.484406649577415
SIPP,0,0,true,1993,3,0.6573613184106168,0.26640804209637453,898.0450220468372,7.525733915794203
SIPP,0,0,true,1992,1,0.5824249661109605,0.3005803386588145,789.0887125710638,7.481933030182497
SIPP,0,0,true,1994,3,0.6687180334769376,0.23309334168063706,957.8954173465409,7.54134051577639
FTP,1,0.0,true,1994,2,0.3355796560821798,0.8459810099926414,113.47808511218697,7.369713339018163
FTP,1,0.0,true,1994,3,0.391839048741982,0.8388574110482427,158.2146930705251,7.374014223816391
FTP,1,0.0,true,1995,0,0.4575354242783295,0.8120054882382889,214.95320295982714,7.39343761504966
FTP,1,0.0,true,1995,1,0.48482821416722227,0.7495403566016937,248.08758042207947,7.398549937961149
FTP,1,0.0,true,1995,2,0.5096042976701349,0.7050903994424249,272.8229279521709,7.395472148877256
FTP,1,0.0,true,1995,3,0.527477662943679,0.6579716367007465,303.4275816771505,7.400050301716627
FTP,1,0.0,true,1996,0,0.5923431077893372,0.591910108603899,344.3211668626413,7.412789246655964
FTP,1,0.0,true,1996,1,0.6200495743088394,0.5440600879037076,383.26016914142747,7.416858414404113
FTP,1,0.0,true,1996,2,0.6680029272402879,0.4815507631286151,430.6661627154431,7.437699725071378
FTP,1,0.0,true,1996,3,0.6587651839598093,0.4318327952912587,440.4269884022199,7.43700851953439
FTP,1,0.0,true,1997,0,0.6402234242546727,0.38036419068159555,448.0713068227354,7.439007479314344
FTP,1,0.0,true,1997,1,0.6530042907029907,0.34070590663603884,462.1066539944278,7.441268677925464
FTP,1,0.0,true,1997,2,0.6528600887839262,0.31900104607051133,474.7479072413537,7.438473393926556
FTP,1,0.0,true,1997,3,0.6489334249060549,0.25285596832269325,487.92565682319525,7.436450420868749
FTP,1,0.0,true,1998,0,0.608044885769801,0.17699100056797978,460.518605747679,7.430334076767807
FTP,1,0.0,true,1998,1,0.6229256943048156,0.16807957431373238,476.2271017989354,7.429253524721173
FTP,1,0.0,true,1998,2,0.6232958254927208,0.16439322331981174,479.31121320007725,7.434279221234128
FTP,1,0.0,true,1998,3,0.5980157883773232,0.151299424245581,463.2219501091733,7.421952331357027
FTP,1,0.0,true,1999,0,0.6032328133613344,0.16260816401245795,467.17103259045,7.409165036076244
MFIP,0,3.0,true,1994,2,0.27478523398191035,0.9579247638763108,84.15980517415676,7.559852167581649
MFIP,0,3.0,true,1994,3,0.2983411894360042,0.9436692006711097,147.13362736306453,7.56822806463767
