source,arm,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,true,1993,1,0.6151935014045871,0.2769691482752412,751.5087760014956,7.721905038185167
SIPP,0,true,1993,2,0.6178050580292145,0.25984351674002,760.5465185670314,7.7197823773909855
SIPP,0,true,1994,0,0.6179258675491872,0.26271472598282986,768.2410321695603,7.740821457566503
SIPP,0,true,1994,1,0.6178009901899422,0.2631787108028725,774.359753500582,7.742298078492419
SIPP,0,true,1994,2,0.6199402024715293,0.25415430697661806,783.5727834525463,7.739936820772723
SIPP,0,true,1995,0,0.6253859809648772,0.2548712934753129,823.1427898415403,7.763853841814124
SIPP,0,true,1995,1,0.6262627268705535,0.2503309819514661,838.8411109427564,7.766578337030108
SIPP,0,true,1995,2,0.62527393513971,0.24864481760535623,835.0393006065233,7.761908042891912
FTP,0,true,1994,2,0.38034743172499763,0.7472669675727921,143.88186225197805,7.4254920499115205
FTP,0,true,1994,3,0.40966637335764655,0.7005509738957745,187.04817413073215,7.43097651084878
FTP,0,true,1995,0,0.43524063470050084,0.658238717325901,223.70643346385884,7.447156413871978
FTP,0,true,1995,1,0.45233367936888047,0.6207669717597145,255.25600971339617,7.45262088983676
FTP,0,true,1995,2,0.4647270252484508,0.5881523707013849,278.7343957194206,7.453889653685966
FTP,0,true,1995,3,0.47453062021424786,0.5602309661166107,297.1629313863324,7.456201667640383
FTP,0,true,1996,0,0.4835024733907983,0.5363166511818059,313.00236395868814,7.465270392837107
FTP,0,true,1996,1,0.4896089001778769,0.5157174887955038,327.3947102052706,7.466854456529467
FTP,0,true,1996,2,0.49405758656705206,0.49781497279640863,339.79675153707973,7.465315671504455
FTP,0,true,1996,3,0.49811359156715757,0.48244171280682213,352.44220516082004,7.466747237493917
FTP,0,true,1997,0,0.5013212622819708,0.4692362505354377,362.26511909060764,7.469080988808304
FTP,0,true,1997,1,0.5037078275604178,0.4579001284001696,367.53124333796563,7.467972398273856
FTP,0,true,1997,2,0.5053806597406857,0.4480233721095718,377.018868352421,7.467439198745535
FTP,0,true,1997,3,0.5072351110136486,0.4395600110886275,384.25335556626504,7.468251801363058
FTP,0,true,1998,0,0.5087893099749078,0.4322459913453034,390.9985249481147,7.473247635749494
FTP,0,true,1998,1,0.5101547046531875,0.4258459139156593,397.2312890668595,7.47448213487422
FTP,0,true,1998,2,0.5108342285115444,0.42005332316545074,404.8405346132201,7.474041629974871
FTP,0,true,1998,3,0.5119128396750898,0.4148884270024884,410.42959953604475,7.473956737274352
FTP,0,true,1999,0,0.5127006155127267,0.41050523303021585,415.5898985027812,7.478569693397924
FTP,0,true,1999,1,0.5105050450643323,0.4010885295910025,428.1661106331522,7.507040025251296
CTJF,1,true,1996,2,0.436896747442533,0.8999954662831275,204.2177088821914,7.570394473149127
CTJF,1,true,1996,3,0.49267174757570076,0.867130431552897,267.97663186750543,7.58655274552741
CTJF,1,true,1997,0,0.5301478393235418,0.8341819599130444,319.0479417314553,7.598979163367973
CTJF,1,true,1997,1,0.5557671722912144,0.8017449464530539,360.15537614680363,7.60651977174936
CTJF,1,true,1997,2,0.5735741759942594,0.7693904283370432,397.16509340766436,7.610841598244783
CTJF,1,true,1997,3,0.5865608817643115,0.7358224735211893,430.69459813009894,7.614991886691534
CTJF,1,true,1998,0,0.596131300398198,0.697903523681591,462.3693210135987,7.620373428180024
CTJF,1,true,1998,1,0.6031852096691749,0.6489835152429809,493.0930865279596,7.616894561091893
CTJF,1,true,1998,2,0.6102227177018206,0.5712651679797079,517.9101129697216,7.600314060903905
CTJF,1,true,1998,3,0.6127717442018252,0.507081789290003,538.8297884930981,7.5841232201498405
CTJF,1,true,1999,0,0.613823032987033,0.4545219088748534,557.7537496717699,7.576987714366536
CTJF,1,true,1999,1,0.6139640241902609,0.4109631614659503,572.4211027936653,7.5671036599220125
CTJF,1,true,1999,2,0.6133657136844048,0.3745442711285603,585.6768153917959,7.555455803107246
CTJF,1,true,1999,3,0.6125953090919771,0.3443144532583262,595.1712829811457,7.548051039380217
CTJF,1,true,2000,0,0.61164444288252,0.3190612786239523,603.7730375548327,7.543743039959788
CTJF,1,true,2000,1,0.6106994861350099,0.29765609538474713,611.6708620934818,7.537388910034432
CTJF,1,true,2000,2,0.6096149769272096,0.279425293697082,619.2063635708286,7.529208139323386
CTJF,1,true,2000,3,0.61011124992919,0.2627652875552746,628.3673011847592,7.521632658092591
