source,arm,app_status,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,0,true,1993,1,0.608323867381669,0.2856953539545171,842.8626550035532,8.32048832375685
SIPP,0,0,true,1993,2,0.6131832020902171,0.2724375896072649,856.4011383347823,8.347118098188096
SIPP,0,0,true,1994,0,0.6390427471716931,0.2635423843298719,897.2336487120762,8.352042106022262
SIPP,0,0,true,1994,1,0.647865288202405,0.2642230918920907,895.5687160676016,8.346703169397909
SIPP,0,0,true,1994,2,0.6626391347364505,0.24572119242848017,916.7739658657797,8.368550008328832
SIPP,0,0,true,1995,0,0.6787844603161132,0.2335614714768121,1014.5278157885141,8.344250254647656
SIPP,0,0,true,1995,1,0.6784182119592908,0.23265803163485643,969.2188394929022,8.323911577940292
SIPP,0,0,true,1995,2,0.6778090806310173,0.2048670674508418,1021.76732379245,8.371641317958103
FTP,0,0.0,true,1994,2,0.30694079642160255,0.8548145158384548,81.23914889085016,8.161485735683588
FTP,0,0.0,true,1994,3,0.3269294990553317,0.8494652161798866,104.37520638842632,8.160510472992993
FTP,0,0.0,true,1995,0,0.36833672645907056,0.8098292174104816,144.46950810736575,8.16857767735762
FTP,0,0.0,true,1995,1,0.38194930904483726,0.7550638148624697,170.5622055955272,8.168579008685608
FTP,0,0.0,true,1995,2,0.3728958516108461,0.7095518520942686,183.52063219927078,8.166502658926655
FTP,0,0.0,true,1995,3,0.4093540808790198,0.6680572759037596,210.45672301540608,8.171997839513484
FTP,0,0.0,true,1996,0,0.4558793058138906,0.629363131499505,252.2376350939865,8.175881077031324
FTP,0,0.0,true,1996,1,0.4948355345555469,0.5847809531298798,292.04379310989776,8.184480565520348
FTP,0,0.0,true,1996,2,0.5057950948932393,0.5383114622188929,310.32978678494067,8.182378788124636
FTP,0,0.0,true,1996,3,0.519044041614974,0.4995543821220051,334.91152304862806,8.180177927471869
FTP,0,0.0,true,1997,0,0.5189964044413117,0.46523710469257284,335.1012945106202,8.17672863344039
FTP,0,0.0,true,1997,1,0.5442305652031093,0.44151624197920214,359.1808055072831,8.17852786135094
FTP,0,0.0,true,1997,2,0.5348680489066673,0.40832140832580865,368.840855792615,8.172557874155231
FTP,0,0.0,true,1997,3,0.5532571241549163,0.35604726199901426,386.97053052331546,8.176488038463358
FTP,0,0.0,true,1998,0,0.5677201875775193,0.3349838392800478,411.7945994697687,8.182387442046439
FTP,0,0.0,true,1998,1,0.5666759820584836,0.29475574652400366,417.7456577951774,8.18301125992401
FTP,0,0.0,true,1998,2,0.5856161374855923,0.28123210236265045,440.65336365724045,8.186977626346318
FTP,0,0.0,true,1998,3,0.5857697348095011,0.26593918228439817,448.5776410449709,8.18502762155693
FTP,0,0.0,true,1999,0,0.606653065508786,0.2572732532588517,470.6989138696066,8.195927955732342
FTP,0,1.0,true,1994,2,0.4976443950897203,0.593316583749377,205.9952891266717,8.278691945771508
FTP,0,1.0,true,1994,3,0.518611750811529,0.5847365079679082,250.64071052451345,8.297446895827482
FTP,0,1.0,true,1995,0,0.5187464614528771,0.6149945437417991,272.3228996792417,8.300060190839517
FTP,0,1.0,true,1995,1,0.517661036079237,0.5448653817747408,292.6668459858105,8.289796109962827
FTP,0,1.0,true,1995,2,0.5001401273442313,0.46857079324409995,286.6387176070982,8.286530120604384
FTP,0,1.0,true,1995,3,0.4826539960592373,0.46935745742740675,282.6116188948294,8.283172365119254
FTP,0,1.0,true,1996,0,0.45951800214025523,0.44143667313396656,281.34623771495865,8.281569496491711
FTP,0,1.0,true,1996,1,0.4852389940127037,0.400815706471693,312.5329273427113,8.284772086077597
FTP,0,1.0,true,1996,2,0.46917569836864725,0.3707250581370204,315.986860978745,8.280186984439034
FTP,0,1.0,true,1996,3,0.46472809192415016,0.3308627700874782,327.31672820495453,8.282481210555515
FTP,0,1.0,true,1997,0,0.4720153023316016,0.31711755300109523,337.68325354470113,8.27998076097835
FTP,0,1.0,true,1997,1,0.4717565746275544,0.310333873724679,335.62793312838875,8.274758259811694
FTP,0,1.0,true,1997,2,0.4976601499383732,0.27856427581256565,367.01744435461,8.282860543981698
FTP,0,1.0,true,1997,3,0.5058416602826584,0.2657268039403668,395.0337898682637,8.283889327461305
FTP,0,1.0,true,1998,0,0.5152240772958062,0.23430101367968034,412.95347811351377,8.290517201292877
FTP,0,1.0,true,1998,1,0.5042833287243993,0.22002764134484332,414.367292470506,8.288684610974785
FTP,0,1.0,true,1998,2,0.5324608992572707,0.2081827743133176,444.61487032177206,8.291783373957516
FTP,0,1.0,true,1998,3,0.5503072285823366,0.2024013206547863,474.7540013410488,8.301235605041018
FTP,0,1.0,true,1999,0,0.5398732314699844,0.18926936203447647,483.6129191746811,8.299846045301665
FTP,0,1.0,true,1999,1,0.5514380623400715,0.15300192563822257,509.6283804833025,8.32304314885848
FTP,0,0.0,true,1999,1,0.5556603317553327,0.28867712656987143,401.76293751396946,8.193459277531582
CTJF,1,0.0,true,1996,2,0.41497962698374524,0.9541124878792374,175.50069480350865,8.078750161747527
CTJF,1,0.0,true,1996,3,0.49793188271154126,0.9486227348390984,235.99459208006164,8.094788572679391
CTJF,1,0.0,true,1997,0,0.5342496465688256,0.9261594575738346,274.364814980525,8.102498825440989
CTJF,1,0.0,true,1997,1,0.5717807650590466,0.9059059172765768,323.55971091330537,8.114704587476947
CTJF,1,0.0,true,1997,2,0.6026077843171604,0.8876879676412257,374.1331384888936,8.122465403053637
CTJF,1,0.0,true,1997,3,0.6135732538055689,0.8644362820989394,405.03104367617664,8.12722921347131
CTJF,1,0.0,true,1998,0,0.6100213624327671,0.8411431791166283,431.35487207812207,8.133608990798695
CTJF,1,0.0,true,1998,1,0.6177285719515836,0.8078774482364218,464.6706762310233,8.137071804866462
CTJF,1,0.0,true,1998,2,0.6610536214488736,0.6757564248294875,526.0619647004451,8.121622544461426
CTJF,1,0.0,true,1998,3,0.6594223993567634,0.5166173660339407,552.5369506835425,8.125648684077504
CTJF,1,0.0,true,1999,0,0.6474308874593686,0.4984011829948136,567.4872128901981,8.114372437280414
CTJF,1,0.0,true,1999,1,0.6673921972149329,0.42943886677603293,599.1786111813004,8.113995895074632
CTJF,1,0.0,true,1999,2,0.6827208326176848,0.3805091394008143,626.6935759253611,8.115008673996057
CTJF,1,0.0,true,1999,3,0.6899524103433,0.33748333048433976,652.3483596837456,8.114948949847653
CTJF,1,0.0,true,2000,0,0.6992344870529532,0.32119944638738257,668.2774711502744,8.119442876241594
CTJF,1,0.0,true,2000,1,0.6979409932475388,0.3057823266508468,679.2639417326275,8.120025748546595
CTJF,1,0.0,true,2000,2,0.6973002136495667,0.2953100841906123,691.125724301135,8.112641582162613
CTJF,1,0.0,true,2000,3,0.698579670618148,0.2706894958373756,733.1329034935695,8.105407600886359
CTJF,1,0.0,true,2001,0,0.697686969745,0.2114604385749795,725.6778775739214,8.096348964958274
SIPP,0,0,true,1992,2,0.5916923485910003,0.26147850566855907,775.2615290279887,8.35198773633729
SIPP,0,0,true,1992,3,0.6398731016399943,0.23812135346392535,811.7052737455936,8.322398811110133
SIPP,0,0,true,1993,0,0.5992157563592981,0.2572067347485563,792.7478940158613,8.346675769245431
SIPP,0,0,true,1993,3,0.6588339070020129,0.2640378418668016,889.9469353738169,8.340685998409992
SIPP,0,0,true,1992,1,0.5833879334198045,0.2936401226865492,785.1009560032186,8.334297836120067
SIPP,0,0,true,1994,3,0.6699560342075458,0.23418996103539733,945.1649669473123,8.348491941463134
FTP,1,0.0,true,1994,2,0.3284205205178347,0.8655981001514321,114.71148204027047,8.076662084996759
FTP,1,0.0,true,1994,3,0.39643543275301746,0.8578766940727385,160.65182628900746,8.082888291291411
FTP,1,0.0,true,1995,0,0.4596716853519687,0.8314346919419398,216.09619836001588,8.095731396205682
FTP,1,0.0,true,1995,1,0.48662139414671174,0.7683940971193814,249.43522317189883,8.096028408569149
