source,arm,app_status,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,0,true,1993,1,0.605620879263603,0.2732551651350795,861.361713847318,8.381928478806394
SIPP,0,0,true,1993,2,0.6132643653547656,0.2627787322136221,870.9550970888828,8.392569195465631
SIPP,0,0,true,1994,0,0.6378247688598121,0.2544500533467002,913.129797642972,8.406028683121713
SIPP,0,0,true,1994,1,0.646419917055112,0.25709286301322803,917.1630270829346,8.396544008195825
SIPP,0,0,true,1994,2,0.6626392688203869,0.23842792465510879,930.1223389608002,8.407984637466976
SIPP,0,0,true,1995,0,0.6782424738322302,0.22589109527478893,1026.2778521416276,8.394508816890209
SIPP,0,0,true,1995,1,0.6789678374091137,0.22517321272242424,981.3475248107105,8.377666785783639
SIPP,0,0,true,1995,2,0.6782442421549665,0.1979555376376805,1038.65284618067,8.409092111926515
FTP,0,0.0,true,1994,2,0.31032625920671836,0.845756893085617,80.0588170545134,8.21760312668265
FTP,0,0.0,true,1994,3,0.32886857214236637,0.8397258241102634,103.86183796987397,8.217008223489625
FTP,0,0.0,true,1995,0,0.36824837614060746,0.7991308073044531,143.44716512384343,8.224885742833
FTP,0,0.0,true,1995,1,0.37959740378221113,0.7451511697336737,169.01074771424987,8.225151028426437
FTP,0,0.0,true,1995,2,0.3703002776528166,0.6993809982149118,184.07881012941135,8.223904884923162
FTP,0,0.0,true,1995,3,0.4019792201011015,0.657755821500788,211.2534245503432,8.231234075176802
FTP,0,0.0,true,1996,0,0.4577991821587536,0.6180244126629257,256.12494759867457,8.236106784216869
FTP,0,0.0,true,1996,1,0.5013936164770701,0.5734504825084173,299.8419959463595,8.244362967203996
FTP,0,0.0,true,1996,2,0.5023294606933926,0.5281930974945326,315.6810392817052,8.242086920650573
FTP,0,0.0,true,1996,3,0.5194027998506907,0.49096003322512544,337.82064412024664,8.239651788523478
FTP,0,0.0,true,1997,0,0.525253277111718,0.4570589242623215,337.6011391137823,8.235031819888727
FTP,0,0.0,true,1997,1,0.5488766613858213,0.4324186657030902,363.622365818398,8.238092670723244
FTP,0,0.0,true,1997,2,0.5310430185407128,0.39957500876550583,370.5533599370291,8.23245559527534
FTP,0,0.0,true,1997,3,0.5500728077235021,0.3487998729487887,387.69715829371836,8.236047261046995
FTP,0,0.0,true,1998,0,0.5655611608008245,0.32881417364626875,410.0796206499779,8.24155791849713
FTP,0,0.0,true,1998,1,0.5673478756410261,0.28965737175941975,418.2963938780261,8.241391857812893
FTP,0,0.0,true,1998,2,0.5857558218711045,0.2757692909059902,438.77742453470285,8.244591120359708
FTP,0,0.0,true,1998,3,0.5865283057974613,0.26054653944680545,447.94237904276696,8.2410483506988
FTP,0,0.0,true,1999,0,0.6094165332390269,0.2522119476673426,468.91207062159555,8.250570525385362
FTP,0,1.0,true,1994,2,0.5014217974476366,0.5881506122215989,214.15291334080956,8.278661983384302
FTP,0,1.0,true,1994,3,0.5267893757043228,0.5784401617024743,257.43645431362376,8.29607523831752
FTP,0,1.0,true,1995,0,0.5225973358402516,0.6102831065783023,275.10129404670073,8.297452345137277
FTP,0,1.0,true,1995,1,0.5211505260600799,0.5407605552453906,293.1571688416605,8.288059554264866
FTP,0,1.0,true,1995,2,0.5038385896997672,0.4660062710333948,287.34121617675106,8.283431148877195
FTP,0,1.0,true,1995,3,0.48519054768444986,0.46567569866980363,283.43480329051573,8.282324890015996
FTP,0,1.0,true,1996,0,0.45878600063248914,0.4381495921824065,284.64075740426455,8.280289540244164
FTP,0,1.0,true,1996,1,0.4893161990397585,0.395293411022174,318.0398298803808,8.283790912514444
FTP,0,1.0,true,1996,2,0.47097949066753314,0.3670927475747996,319.0628323506505,8.27894962278274
FTP,0,1.0,true,1996,3,0.4659418441487945,0.3277679100132288,330.4842333401365,8.282099881033883
FTP,0,1.0,true,1997,0,0.47693873294742534,0.31578947769645144,340.9141688600964,8.279065206142835
FTP,0,1.0,true,1997,1,0.47868646025144046,0.3085776176972992,344.0743406465638,8.272722221945433
FTP,0,1.0,true,1997,2,0.49369550693813324,0.2758545001060611,364.9625174086208,8.280471774426195
FTP,0,1.0,true,1997,3,0.500485965032306,0.2628223097878269,397.1024916902247,8.285081078956374
FTP,0,1.0,true,1998,0,0.5167981406416621,0.23052996934577816,416.984911516073,8.292950350122616
FTP,0,1.0,true,1998,1,0.49783695718678506,0.21688030967366698,416.8229256770859,8.292736921669386
FTP,0,1.0,true,1998,2,0.5319843495944196,0.2050241914956022,449.56910169091907,8.295504956108122
FTP,0,1.0,true,1998,3,0.5487675391142893,0.19967687955391047,483.9109161202145,8.30633709525718
FTP,0,1.0,true,1999,0,0.5419193197672154,0.18686046668498818,494.0605766737965,8.30531498155617
FTP,0,1.0,true,1999,1,0.5533713783584119,0.15052809018042007,528.6295037710462,8.311977523242124
FTP,0,0.0,true,1999,1,0.5455553368483722,0.2846833311240146,408.35736513078876,8.23107102541093
CTJF,1,0.0,true,1996,2,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1996,3,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1997,0,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1997,1,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1997,2,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1997,3,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1998,0,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1998,1,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1998,2,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1998,3,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1999,0,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1999,1,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1999,2,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,1999,3,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,2000,0,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,2000,1,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,2000,2,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,2000,3,NaN,NaN,NaN,NaN
CTJF,1,0.0,true,2001,0,NaN,NaN,NaN,NaN
SIPP,0,0,true,1992,2,0.5928037460460849,0.25160651802478673,787.4434796165548,8.392814382167323
SIPP,0,0,true,1992,3,0.6384487176651931,0.22542852687215814,825.7504556819308,8.408170012052562
SIPP,0,0,true,1993,0,0.6009561108853606,0.2464912032926209,809.9800099785424,8.403637751372262
SIPP,0,0,true,1993,3,0.6599580147034817,0.25458948020075,905.8495898582391,8.405907574944042
SIPP,0,0,true,1992,1,0.5803184318332609,0.2829033144592103,800.5855696378873,8.392373903538962
SIPP,0,0,true,1994,3,0.6666085608239699,0.22739943934761186,958.955558202809,8.412043677968551
FTP,1,0.0,true,1994,2,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1994,3,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1995,0,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1995,1,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1995,2,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1995,3,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1996,0,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1996,1,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1996,2,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1996,3,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1997,0,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1997,1,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1997,2,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1997,3,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1998,0,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1998,1,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1998,2,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1998,3,NaN,NaN,NaN,NaN
FTP,1,0.0,true,1999,0,NaN,NaN,NaN,NaN
MFIP,0,3.0,true,1994,2,0.28441978493272485,0.9464509743728557,88.58170447403866,8.146482738487228
MFIP,0,3.0,true,1994,3,0.30426150906564536,0.9306461676405049,147.36087123549538,8.152024630189965
MFIP,0,3.0,true,1995,0,0.29718755600387764,0.8981858808626688,187.82264461992602,8.157758100713654
MFIP,0,3.0,true,1995,1,0.3033217235142593,0.8465694872933507,214.02856177314047,8.15701069969841
MFIP,0,3.0,true,1995,2,0.3521435501740008,0.8130968224237228,261.168936936894,8.156784570808538
MFIP,0,3.0,true,1995,3,0.38682805126577247,0.7712863596155441,294.3030927528004,8.161831977205885
MFIP,0,3.0,true,1996,0,0.42427892863091804,0.7349035275495928,362.41736022683807,8.170571390306765
MFIP,0,3.0,true,1996,1,0.4525337698976184,0.6854232674620173,396.59235455689094,8.174561335450615
