source,arm,app_status,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
SIPP,0,0,true,1993,1,0.6052789005050473,0.2810045601193434,842.2743168613313,7.361533837440073
SIPP,0,0,true,1993,2,0.6141675971853825,0.2673338515609037,852.3401903656422,7.36996036700382
SIPP,0,0,true,1994,0,0.6381387422545078,0.25645733490267814,908.1332238856733,7.411645165686545
SIPP,0,0,true,1994,1,0.6469712113012757,0.2578580155829416,917.7862830643945,7.407088590544388
SIPP,0,0,true,1994,2,0.6638168745311844,0.23963599982877037,939.1927750139705,7.412858534309652
SIPP,0,0,true,1995,0,0.6786840896617982,0.2268405518992273,1053.6602878729936,7.43337189061391
SIPP,0,0,true,1995,1,0.6841210683072357,0.22738717553052373,1047.4450951789008,7.410304132078892
SIPP,0,0,true,1995,2,0.6785321187812547,0.20082982330498386,1081.5458300854368,7.429692725739402
FTP,0,0.0,true,1994,2,0.30474939434258286,0.8509703104406358,74.39518673783552,7.202842981326303
FTP,0,0.0,true,1994,3,0.3271659351202406,0.8469367591748312,100.99818107397097,7.205826321669941
FTP,0,0.0,true,1995,0,0.37565073232438023,0.8064123957422191,144.96802890558146,7.219196424580001
FTP,0,0.0,true,1995,1,0.3867397155514133,0.7525299147735656,176.83290154746084,7.22489009438466
FTP,0,0.0,true,1995,2,0.36858275253062145,0.7070292777312562,190.98613551525034,7.2170310035976994
FTP,0,0.0,true,1995,3,0.39255820061011654,0.666616715843581,212.64481638700195,7.229657216709738
FTP,0,0.0,true,1996,0,0.4528905290179244,0.6286733144351506,254.54051743843598,7.232367892612574
FTP,0,0.0,true,1996,1,0.5094857399854266,0.5839513448959147,297.56391017912125,7.246778936424972
FTP,0,0.0,true,1996,2,0.5009078568576019,0.5376302016892904,309.8717047801594,7.244931519854037
FTP,0,0.0,true,1996,3,0.5214807649408532,0.5000989029590508,333.776755906381,7.236381895204507
FTP,0,0.0,true,1997,0,0.5337541124618156,0.46554465931030486,330.0546093662788,7.212564928306458
FTP,0,0.0,true,1997,1,0.5540606497354597,0.4439212945390126,348.81931878949274,7.204664316581955
FTP,0,0.0,true,1997,2,0.5377793074800149,0.40907432443332786,355.11846985188805,7.203165093733551
FTP,0,0.0,true,1997,3,0.5536146721980326,0.358691854581184,371.9049089449544,7.20766746885789
FTP,0,0.0,true,1998,0,0.5659286625761168,0.33817848427470143,389.2310074219241,7.2163826987347734
FTP,0,0.0,true,1998,1,0.5705661335813663,0.29771970804985315,398.0752254556002,7.2112440866925125
FTP,0,0.0,true,1998,2,0.5850791810639704,0.28462836615694587,422.90591511640423,7.260075235441887
FTP,0,0.0,true,1998,3,0.5886095895173219,0.26934877344408936,434.89548204498317,7.223768510707101
FTP,0,0.0,true,1999,0,0.6141996744283187,0.2604499035095532,455.18056911756594,7.247275889557972
FTP,0,1.0,true,1994,2,0.5033375584522275,0.5896224533974556,192.2727553776096,7.285794935549962
FTP,0,1.0,true,1994,3,0.5352445263991076,0.5809087197282272,245.61153603553845,7.335451876644039
FTP,0,1.0,true,1995,0,0.5325751197743316,0.6120056119383432,267.21179651641216,7.3354133674532
FTP,0,1.0,true,1995,1,0.5215481876550404,0.541600894094286,292.1075667636099,7.310103955254434
FTP,0,1.0,true,1995,2,0.5000983202286395,0.4654386553274796,293.8730176825334,7.310712452761758
FTP,0,1.0,true,1995,3,0.48832239231874713,0.46507838114431865,289.5308553631968,7.306167660967436
FTP,0,1.0,true,1996,0,0.4613700334827073,0.43896299057965604,279.52933802667025,7.291764054131951
FTP,0,1.0,true,1996,1,0.4882963759744748,0.39826846542913474,309.62391928747786,7.296375350995422
FTP,0,1.0,true,1996,2,0.4729711812471452,0.3690762102484378,316.01053444710067,7.284037036924612
FTP,0,1.0,true,1996,3,0.46512244955252696,0.3295109342423074,327.1111335155991,7.288445560263618
FTP,0,1.0,true,1997,0,0.47668945822203174,0.31806596285120464,336.53618082878717,7.280869444456594
FTP,0,1.0,true,1997,1,0.4733531445563102,0.31228225444150576,333.38904228254387,7.265829990390692
FTP,0,1.0,true,1997,2,0.4884635655320139,0.27891311928767026,359.80200839271015,7.293147652642989
FTP,0,1.0,true,1997,3,0.49691452650664475,0.26691502701301273,391.9944394926812,7.292155087782212
FTP,0,1.0,true,1998,0,0.516177383826361,0.23575651973386003,408.4743557521228,7.298884359092686
FTP,0,1.0,true,1998,1,0.49811027711238565,0.22063791085410941,406.26471457622165,7.288362721000291
FTP,0,1.0,true,1998,2,0.5300983209830125,0.20914859977548997,437.28922015729864,7.322367135907644
FTP,0,1.0,true,1998,3,0.5480548639703122,0.20306681421616335,468.7821994222054,7.325290395283066
FTP,0,1.0,true,1999,0,0.5413192340021897,0.1900899487128943,474.56327902911585,7.314050821875854
FTP,0,1.0,true,1999,1,0.548071198818763,0.15379250089597646,512.0929509591754,7.323782739927936
FTP,0,0.0,true,1999,1,0.5549220214668823,0.2889133826202023,415.1599519475387,7.2024509512392125
CTJF,1,0.0,true,1996,2,0.4163131169680595,0.9509379275746065,173.1783437827536,7.24347813128069
CTJF,1,0.0,true,1996,3,0.5093378762481827,0.9449449633612564,233.61080451994837,7.2666846741300875
CTJF,1,0.0,true,1997,0,0.5291111826293016,0.9199277506503326,265.0722769625764,7.266480365136644
CTJF,1,0.0,true,1997,1,0.5687979977795339,0.8998978207589763,305.4809839759906,7.2778206713218685
CTJF,1,0.0,true,1997,2,0.602202929668607,0.8822917309734538,351.6280521481872,7.287449237109552
CTJF,1,0.0,true,1997,3,0.6132131695797727,0.8558989645379488,380.23330513418193,7.303854594763301
CTJF,1,0.0,true,1998,0,0.6024626800070405,0.826860932366389,410.59389773240764,7.31776073334516
CTJF,1,0.0,true,1998,1,0.6148251034092503,0.7813173377248342,446.5622947497891,7.326609023001638
CTJF,1,0.0,true,1998,2,0.6519316078353136,0.6854050368219441,506.56272008864585,7.300138204483802
CTJF,1,0.0,true,1998,3,0.648098044778851,0.5277151184772116,537.0458313106398,7.30430205433784
CTJF,1,0.0,true,1999,0,0.6370070598748128,0.5127507624219029,551.4507741750955,7.273495349759937
