source,arm,est_sample,year,Q,EMP,AFDC,EARN,LOGFULL
FTP,1,true,1997,3,0.5599109613687885,0.3477626816222896,428.67247209620194,6.072783499373781
FTP,1,true,1998,0,0.5609420467055772,0.3344661342017266,436.0296971876068,6.077083446639105
FTP,1,true,1998,1,0.5618892521144413,0.32279606971075736,442.9860249291984,6.0734202273543785
FTP,1,true,1998,2,0.5636996536947194,0.3125034910859248,451.53898449148187,6.0746811305746755
FTP,1,true,1998,3,0.5643968298255745,0.30352399436546834,458.0014492058659,6.070946179032945
FTP,1,true,1999,0,0.5651684750517616,0.2955359458797042,464.2171388043303,6.078206326234178
MFIP,0,true,1994,2,0.5632645095936756,0.7946309418337766,271.2286669810078,6.452883776736762
MFIP,0,true,1994,3,0.5655835151168376,0.7369730352180546,334.8483071789923,6.430437440755995
MFIP,0,true,1995,0,0.569162528970305,0.6879978837538417,383.7134446519082,6.442184856631761
MFIP,0,true,1995,1,0.5689515449038275,0.6469458881125844,421.30143562778096,6.425474424057891
MFIP,0,true,1995,2,0.5682823819297419,0.6125223348866874,449.93332997037345,6.40263410981898
MFIP,0,true,1995,3,0.5687453630444583,0.5835114067072259,475.1598966541011,6.3898318790689705
MFIP,0,true,1996,0,0.5700008028685077,0.5587755770294016,495.09150210958154,6.391560958362129
MFIP,0,true,1996,1,0.5695613372595386,0.5374340513518837,507.40424974086096,6.3692116360124365
MFIP,0,true,1996,2,0.5705112695567054,0.5187014584918285,519.4607330634625,6.35322497479984
MFIP,0,true,1996,3,0.5715572181700946,0.5020630819758737,533.4553866164281,6.342812198059063
MFIP,0,true,1997,0,0.5726930236382207,0.4870707462420139,546.1295683685636,6.337494906299967
MFIP,0,true,1997,1,0.5740593409577289,0.47341899434370854,559.7333998057919,6.331791090318985
MFIP,0,true,1997,2,0.575023942485014,0.46085900205372077,570.2738985182049,6.32142129587057
MFIP,0,true,1997,3,0.5763429593930267,0.44919846183513795,582.3137333605481,6.318636156916448
MFIP,0,true,1998,0,0.5781104102202637,0.43824559473080144,594.2001454079401,6.338085175791247
MFIP,0,true,1998,1,0.5792886915270025,0.42794412490918377,605.2386470941816,6.337408822878095
MFIP,0,true,1998,2,0.5802468398485662,0.4182851021877536,614.596914669241,6.329968375907025
MFIP,0,true,1998,3,0.5786591960441024,0.4144825928005203,606.6010806280384,6.3063063976387586
SIPP,0,true,1995,3,0.6319216334728367,0.24760928658669584,838.979621929841,6.364736111036403
CTJF,0,true,1996,2,0.6104420907927656,0.8157925013374047,315.3086303533007,6.487147435808256
CTJF,0,true,1996,3,0.602638457311473,0.7591676410675038,359.02914463774823,6.46683431341309
CTJF,0,true,1997,0,0.5956051769235055,0.7124242499438439,391.4853649979543,6.450755404669273
CTJF,0,true,1997,1,0.5896201321485175,0.6738844608535375,416.1282994995794,6.43280181559945
CTJF,0,true,1997,2,0.5866295851270528,0.6418264783881563,439.0917441883794,6.42345028592061
CTJF,0,true,1997,3,0.5847731856439509,0.6148030188619685,460.14931365256456,6.4202923540421954
CTJF,0,true,1998,0,0.5839891643154127,0.5916282492412221,480.62059227488623,6.430840845825072
CTJF,0,true,1998,1,0.583710566514951,0.57143032057796,501.06528754797614,6.436979849600066
CTJF,0,true,1998,2,0.582970704627157,0.5535149072511951,516.2596485275834,6.435109571161356
CTJF,0,true,1998,3,0.5822364718135968,0.5374241605797105,530.2390105996617,6.431902768871086
CTJF,0,true,1999,0,0.5818788917037107,0.5227909933954058,543.4053194803679,6.438461005100716
CTJF,0,true,1999,1,0.5812700151363869,0.5093762041835657,553.7405393944744,6.4338692330511345
CTJF,0,true,1999,2,0.5809612200061501,0.49692645547574665,563.5850526454544,6.425818226431324
CTJF,0,true,1999,3,0.5803804197633758,0.4854028027010872,570.7346425028519,6.417653644065246
CTJF,0,true,2000,0,0.5799770887700498,0.4746198343167525,577.5366900871182,6.4131761144481825
CTJF,0,true,2000,1,0.5796464406963858,0.46451675715679824,584.0198372663631,6.405742671615526
CTJF,0,true,2000,2,0.579725975171465,0.4540099860792833,591.1774953732278,6.393168132821562
CTJF,0,true,2000,3,0.5789446304015297,0.44614212801478303,595.4661015642089,6.384956463254113
CTJF,0,true,2001,0,0.5795803567366817,0.4313759112608069,600.4946067099296,6.379350999583933
MFIP,2,true,1994,2,0.51378619991662,0.8950679049790982,208.96054717232442,6.537094217084126
MFIP,2,true,1994,3,0.5281327842323594,0.8344554736587969,276.43421419861016,6.516173963467452
MFIP,2,true,1995,0,0.5393436398104384,0.7825088518095876,328.4106408402941,6.522426340862124
MFIP,2,true,1995,1,0.543965359494795,0.7384939931742507,368.4886229077341,6.502840815764233
MFIP,2,true,1995,2,0.5464762729914601,0.7012145604780936,399.2770542792879,6.476761090130085
MFIP,2,true,1995,3,0.5495340240505241,0.6695346038158734,426.14132622584935,6.460947265950768
MFIP,2,true,1996,0,0.5528450805143307,0.6423376800772315,447.6049408818552,6.4602031742073756
MFIP,2,true,1996,1,0.5535335630386028,0.6188040033046678,461.4622837896918,6.435980092980589
MFIP,2,true,1996,2,0.5556856410339915,0.5981489705528014,474.7423187708332,6.417203580320555
MFIP,2,true,1996,3,0.5578388806652057,0.5798357237433845,489.48906374357375,6.404889804254291
MFIP,2,true,1997,0,0.5599264774035038,0.5633898196082161,502.79589897314355,6.397954055030465
MFIP,2,true,1997,1,0.5622073423680688,0.5484945562909921,516.780640351629,6.390687469859828
MFIP,2,true,1997,2,0.5638055444139309,0.5348722771370218,527.7477129907888,6.379051163755786
MFIP,2,true,1997,3,0.5657798337627444,0.522313882836757,539.995871077268,6.375172476941453
MFIP,2,true,1998,0,0.5681140875130187,0.5105876001021172,552.0273329290559,6.392503375279126
MFIP,2,true,1998,1,0.5697549776859826,0.49959674666185777,563.1476760588188,6.391182520142648
MFIP,2,true,1998,2,0.5715298772541212,0.486836220073921,574.7477744761285,6.379696996878656
MFIP,2,true,1998,3,0.5715278309058512,0.4784830994913478,576.134825081968,6.352842020211585
MFIP,2,false,1994,2,0.6597032502230076,0.7784553473102629,329.10395484795833,6.467046900806434
MFIP,2,false,1994,3,0.6477088000584899,0.7063336811595279,404.48784823008276,6.443045857088513
MFIP,2,false,1995,0,0.6383828801296608,0.6470701263669008,460.7569353330002,6.453613171892074
MFIP,2,false,1995,1,0.6281923673058141,0.5989576956195313,503.3185389088532,6.433858907106333
MFIP,2,false,1995,2,0.6197578170992416,0.5599798677199105,535.0627421541974,6.408809908187888
MFIP,2,false,1995,3,0.6138355293309811,0.5283139907077528,562.6366179159305,6.39431472501094
MFIP,2,false,1996,0,0.6099445421446122,0.5022892414899072,583.8803038285497,6.397571690704594
MFIP,2,false,1996,1,0.60572899475805,0.48060950954893167,596.4035691733275,6.373834478094716
MFIP,2,false,1996,2,0.6030472785951916,0.46220552200664716,608.4814588506089,6.3536988694936545
MFIP,2,false,1996,3,0.6013388643495188,0.4463763602234796,622.9865472049161,6.342129091195031
MFIP,2,false,1997,0,0.600198678326043,0.43252597882068416,636.0054983563501,6.336837765125523
MFIP,2,false,1997,1,0.5995480896002552,0.420242652936952,650.1096195374129,6.32955314149265
MFIP,2,false,1997,2,0.5988885006639656,0.4092136379201881,660.7526730797091,6.3180178068029
MFIP,2,false,1997,3,0.5986896181039958,0.39922893184384967,673.1422177962196,6.313885591833121
MFIP,2,false,1998,0,0.5990957714731763,0.39007652183133745,685.4093715430025,6.3382905222113575
MFIP,2,false,1998,1,0.5991193348031685,0.3816495926979839,696.7475105246224,6.33648682509411
MFIP,2,false,1998,2,0.6011265502890994,0.3712280096403876,700.2755141251067,6.321509616487424
MFIP,2,false,1998,3,0.5971760069352994,0.36456913714347144,699.1138511199808,6.306977806042349
CTJF,1,false,1996,2,0.7497281645758475,0.6823669205759708,448.23964577733284,6.476540040280605
CTJF,1,false,1996,3,0.7211861655411873,0.621814244288794,506.9750538027353,6.455035019112987
CTJF,1,false,1997,0,0.6989926264547838,0.5693428288419987,549.629697219014,6.438515933776196
CTJF,1,false,1997,1,0.6811531628303203,0.5239468190072444,580.8007597150777,6.4074112732059065
CTJF,1,false,1997,2,0.6678877455705654,0.4848468186340315,609.2571484073603,6.387997697463132
CTJF,1,false,1997,3,0.6575445070495682,0.45075049846834264,634.9503685803955,6.3736489542016574
CTJF,1,false,1998,0,0.6495072353133258,0.4204828027704639,659.6605415657551,6.374858709909241
CTJF,1,false,1998,1,0.6431082771175979,0.39295085144717773,684.251032733874,6.366874573169737
CTJF,1,false,1998,2,0.6358277422435704,0.3670245848902684,702.3287366030776,6.34944103149938
CTJF,1,false,1998,3,0.6315728920221658,0.34514525804364893,718.3832975021385,6.332634839548389
CTJF,1,false,1999,0,0.6281796890634637,0.3265696002366523,733.3351723548221,6.326901670157569
CTJF,1,false,1999,1,0.6252408644428713,0.31060841277122647,744.6337071034893,6.31216664031974
CTJF,1,false,1999,2,0.6228443233333087,0.296767821762791,755.249192083504,6.296187221842505
CTJF,1,false,1999,3,0.6206487669894933,0.2848624020328633,762.4788360861244,6.28136895903927
CTJF,1,false,2000,0,0.618827202895922,0.27456238536906025,769.2953533229211,6.271713993570696
CTJF,1,false,2000,1,0.6172577327310518,0.265574471791118,775.798629302263,6.260385218171754
CTJF,1,false,2000,2,0.6161289230250688,0.25770233797961856,782.1599684397681,6.2485289560933
MFIP,1,true,1994,2,0.5431650372487514,0.9067247988813342,224.6873957222341,6.523026529857743
MFIP,1,true,1994,3,0.5517091610915381,0.868076961729419,290.8562241031961,6.535201560978648
MFIP,1,true,1995,0,0.5588273708165428,0.8334470298387452,341.0612082298848,6.565625346489045
MFIP,1,true,1995,1,0.5601893806079459,0.8029186194033457,379.3518075393461,6.562664616268397
MFIP,1,true,1995,2,0.5600436367176843,0.7762141589313067,408.4224335262276,6.5487156421071395
MFIP,1,true,1995,3,0.5611835019547724,0.7529690042910006,433.8242175669215,6.54320312170747
MFIP,1,true,1996,0,0.5629666146811565,0.7326441240660189,453.9537640125332,6.550624215294973
MFIP,1,true,1996,1,0.5622235376991689,0.7147996776113522,466.5714982147914,6.532753172190093
MFIP,1,true,1996,2,0.5634742673718403,0.6989935508587717,478.7980645427173,6.518891782192524
MFIP,1,true,1996,3,0.5648366663797025,0.6848879190185923,492.6716629707255,6.511529165011709
MFIP,1,true,1997,0,0.5662804748906086,0.6721559789421867,505.1996463893131,6.5084426545574665
MFIP,1,true,1997,1,0.568052055730874,0.6605716721423435,518.4921985015304,6.504643084175083
MFIP,1,true,1997,2,0.569206523474996,0.6499232808666451,528.8113194720365,6.495699045482309
MFIP,1,true,1997,3,0.5708905396197179,0.6400550341958129,540.4913110748571,6.494729771373304
MFIP,1,true,1998,0,0.5730840104543576,0.6307723067154676,552.0325155509133,6.514668190318785
MFIP,1,true,1998,1,0.5745646477416687,0.6219758212132444,562.6682816263316,6.515405454917009
MFIP,1,true,1998,2,0.5764030978818667,0.6134826208958781,571.225371933714,6.509977112341434
MFIP,1,true,1998,3,0.5768950062213081,0.5987653541419699,575.7152807367032,6.480235031749619
MFIP,1,false,1994,2,0.7779992518295424,0.7616231565145818,413.4303708123108,6.3355373942701
MFIP,1,false,1994,3,0.7453551177014448,0.704914100122597,502.62363092434634,6.379945614493903
MFIP,1,false,1995,0,0.7199759911752208,0.6568686184046273,566.4010005181383,6.437943683116616
MFIP,1,false,1995,1,0.6974581508431407,0.6168310721440927,613.0524682154596,6.447525522816858
MFIP,1,false,1995,2,0.6793500437594414,0.5838859420708403,646.342705664136,6.442427603089593
MFIP,1,false,1995,3,0.6656515955881244,0.5570234662259832,674.5286849771667,6.443876785215625
MFIP,1,false,1996,0,0.6552836410316784,0.5350920249761867,695.0247579224523,6.457022414447187
MFIP,1,false,1996,1,0.6459871926373529,0.5170602375763281,705.4968153460871,6.441190937958737
MFIP,1,false,1996,2,0.6394318152231249,0.5020904265577982,715.7386390172437,6.434192565092234
MFIP,1,false,1996,3,0.6340457740205189,0.48952918673923523,728.8175929675097,6.429250276543177
MFIP,1,false,1997,0,0.629777806958243,0.47882088903044645,740.2947799170843,6.4298627137739235
MFIP,1,false,1997,1,0.6264228983104033,0.46955247104427145,753.1688383312859,6.428265966304783
MFIP,1,false,1997,2,0.6234509897749395,0.46140834572245837,762.1815561598613,6.420796051173397
MFIP,1,false,1997,3,0.6212166384976702,0.4541601491438888,773.3416370809515,6.420680920902606
MFIP,1,false,1998,0,0.6198278628417224,0.4475711115715586,784.4616234218513,6.448345677274501
MFIP,1,false,1998,1,0.6182854007170606,0.441489546299828,794.69400548109,6.449136631798498
MFIP,1,false,1998,2,0.6183891865848288,0.4352489482081661,802.198884570635,6.44432958758884
MFIP,1,false,1998,3,0.6152215707220404,0.40977078549984264,809.6835123730463,6.377994459557198
FTP,1,true,1999,1,0.5683423293344801,0.2913695090589741,484.10511459610666,6.101977347065022
CTJF,1,false,2000,3,0.6193135247521416,0.2452958813547994,800.4175313096648,6.235451704708839
CTJF,1,false,2001,0,0.6088088868698099,0.26517963824452684,740.8382162800943,6.2621753012539445
